Pressure (atm),Temperature (K),B1_Frequencies_1_P0->P1,B1_Energy_1_P0->P1,P1_Energy_1_P0->P1,colrel_Epsilons_P0->P1,B0_SymmetryFactor_1_P0->P1,W0_Frequencies_1_P0->P1,W0_Energy_1_P0->P1,colrel_PowerOne_P0->P1,colrel_FactorOne_P0->P1,P1_SymmetryFactor_1_P0->P1,P0_SymmetryFactor_1_P0->P1,W0_SymmetryFactor_1_P0->P1,B1_SymmetryFactor_1_P0->P1,P1_Frequencies_1_P0->P1,B0_Frequencies_1_P0->P1,P0_Frequencies_1_P0->P1,P0_Energy_1_P0->P1,B0_Energy_1_P0->P1,colrel_Sigmas_P0->P1
2.0,2700.0,-2.4438705693648792,-0.06925271349474471,0.0,3.9924572506618165e-06,-0.7232626394283087,2.113809190826692e-05,4.089023646767563e-06,1.3985561612046581e-06,-1.0408582554903274e-05,0.0,1.0000009965464531,4.5421203232999854e-06,-0.293351130606982,0.0,-2.923639601718795,3.3844996627661414,0.18637823889991004,-0.11801609123593573,-2.5681647545538635e-06
2.0,2800.0,-2.3808015085587098,-0.06377808432366246,0.0,5.5560289429432635e-06,-0.7368608797384192,3.5277211549398273e-05,7.371611066493677e-06,-2.02109151590294e-07,-2.0431675656392134e-05,0.0,1.0000000044011939,8.025595899067817e-06,-0.2793727649763949,0.0,-3.0257086116963863,3.4569568154212655,0.17972166982134025,-0.1167463919389852,-5.869426837958346e-06
2.0,2900.0,-2.319124011926332,-0.0587530806290801,0.0,7.118040098759885e-06,-0.7498052434979251,4.997374061818456e-05,1.0806317512877264e-05,-2.0062139794493014e-06,-3.096080170688579e-05,0.0,0.9999989577300837,1.1670196932204107e-05,-0.2660530397200853,0.0,-3.1238056179789973,3.525794953364878,0.17352414698033844,-0.11549075028930814,-9.364332165250413e-06
2.0,3000.0,-2.2589046808010593,-0.054128312272609155,0.0,8.67071706320018e-06,-0.7621384125810209,6.509495779389047e-05,1.4359527636934098e-05,-3.9847138065569475e-06,-4.188987473403399e-05,0.0,0.9999978679455251,1.5440221132895698e-05,-0.2533502368252647,0.0,-3.218102742101772,3.5912649489837674,0.16773976677959682,-0.11425222090999877,-1.3015247406666683e-05
3.0,200.0,-1.587877550630289,-1.2057237323694872,0.0,0.0016258569944925486,-0.29791709200294625,-0.02631909507528029,-0.004763876515273926,-0.003720355454050406,0.008881676867073031,0.0,0.9999880072402249,-0.006873122811289263,-0.709114572817577,0.0,0.008216950087521695,0.001495623847083996,2.5161188470107674,-1.3994893158180228,0.006456927166587558
3.0,210.0,-1.5944233170760624,-1.2009614446010313,0.0,0.0014042006924672007,-0.2860176096386859,-0.02400760597354309,-0.004290072812766017,-0.0030879795280624846,0.008097103912624781,0.0,1.0000022044153654,-0.006261890095984726,-0.7212154696926968,0.0,-0.018651750519814894,0.0039607292042329765,2.3962998862049156,-1.2813175722611705,0.005853653011063456
3.0,220.0,-1.6552486620924463,-1.1924370996091131,0.0,0.0012682157226195315,-0.2754648428976655,-0.022032949170998798,-0.003960702968199279,-0.002430987846742563,0.007571520190957792,0.0,1.000012084576859,-0.005759472696873702,-0.7323762069189971,0.0,-0.005344670522110229,0.004124224114332188,2.2873757091162834,-1.177445809452594,0.00541913816526724
3.0,230.0,-1.7137227417162113,-1.1823265200454787,0.0,0.001156246013955581,-0.2660861628994553,-0.020198981434358287,-0.0036689265177855,-0.0018674603246697855,0.007058996086714929,0.0,1.0000154477545995,-0.005294501665720009,-0.7423320000116775,0.0,0.00711346214332109,0.00499214123297382,2.187923014462872,-1.084651382337154,0.0050191350178410005
3.0,240.0,-1.7588658249867553,-1.1712759192161917,0.0,0.0010486412515756367,-0.25767098129089605,-0.01847231848424063,-0.0033851085647031015,-0.0014148697811132414,0.006516886310367156,0.0,1.0000141175082284,-0.004852905713484089,-0.7512073734777504,0.0,0.010873867577608056,0.006950729634571073,2.0967575656541717,-1.0012149744100196,0.004622887129876567
3.0,250.0,-1.7933791638118837,-1.1594336467959507,0.0,0.0009418811135274511,-0.2500678811929384,-0.016863789502083615,-0.0031069090424880176,-0.0010581314569416411,0.005963732794044348,0.0,1.0000103969326184,-0.004437425160484603,-0.7591729932456963,0.0,0.00791411663095292,0.009748521117651966,2.012885151849548,-0.9260075684310183,0.004233390885995666
3.0,260.0,-1.8222763956440025,-1.1468293848307618,0.0,0.0008377029506559431,-0.24318345413234774,-0.01538750310074607,-0.0028394526534991,-0.0007757093119899291,0.005427316227344405,0.0,1.0000060377490383,-0.004053119936499117,-0.7663596917507292,0.0,0.001801480596339765,0.013116694967206972,1.935464587657944,-0.8581428376414958,0.003860884874816063
3.0,270.0,-1.84947288183348,-1.1334961302875675,0.0,0.0007387967474866234,-0.23696126456600314,-0.014049757222048612,-0.002588124036838258,-0.0005484922529856752,0.0049286100816854205,0.0,1.0000021080499517,-0.003703078694197067,-0.7728534749535866,0.0,-0.004740340885105423,0.016907806740496762,1.8637792306324261,-0.7968525380469798,0.003513971686567171
3.0,280.0,-1.877239704409229,-1.119496536249861,0.0,0.0006473146905039451,-0.2313634998824644,-0.012848460151527685,-0.0023564798717632418,-0.00036190355645101375,0.004479150060588791,0.0,0.9999991309418753,-0.003387852307668418,-0.7787097134665918,0.0,-0.010193940273762093,0.021084757208787643,1.797214716498265,-0.7414459304337441,0.0031975850030898437
3.0,290.0,-1.9065321437982412,-1.1049180487827794,0.0,0.0005645313563700174,-0.22635939008466394,-0.011775511997443167,-0.002146083409402409,-0.0002056046765915381,0.004082725900807772,0.0,0.9999972648819887,-0.003106031589334231,-0.7839671780248174,0.0,-0.01398996297422411,0.025678052092112064,1.7352413398365238,-0.6912981060404163,0.0029133374764847147
3.0,300.0,-1.9374647219126586,-1.089861186902509,0.0,0.0004909282674413648,-0.22191924821587328,-0.010819420434155647,-0.0019569410946685796,-7.254403127296394e-05,0.0037379170321479873,0.0,0.9999964536487388,-0.002855005121748895,-0.7886575288338202,0.0,-0.016153126826808407,0.0307481511245935,1.6773999676465159,-0.645846390868869,0.002660478133063678
3.0,310.0,-1.9697041543760803,-1.0744291281603748,0.0,0.0004263971983631343,-0.21801212914596224,-0.009967338923972975,-0.001788028510916373,4.2001519275251745e-05,0.0034402978733781885,0.0,0.9999965324921182,-0.0026315866408029576,-0.7928105437024223,0.0,-0.017014414129158873,0.03636056512736159,1.623290677604888,-0.604587725768425,0.0024368182834947627
3.0,320.0,-2.0027374611494935,-1.0587205375528084,0.0,0.0003704431766624723,-0.21460547855367185,-0.009206425058239156,-0.0016377327885412222,0.0001411964096070976,0.0031840405373805667,0.0,0.9999972962364396,-0.002432451453069845,-0.7964564071946615,0.0,-0.017017370591314588,0.04257218574281745,1.5725635220271437,-0.5670751523278247,0.0022394427386794344
3.0,330.0,-2.0360329187889348,-1.0428254227184282,0.0,0.0003223486053997669,-0.21166570136770455,-0.008524640510288459,-0.0015041746676967944,0.00022720430908359962,0.0029629611188306164,0.0,0.9999985393457534,-0.0022544058778263564,-0.7996262775415914,0.0,-0.016603705488990737,0.049425391050995374,1.5249109664998808,-0.5329133381053633,0.002065195098816369
3.0,340.0,-2.069124377038136,-1.0268232371913601,0.0,0.00028129271715694786,-0.20915902845594644,-0.007911153424115629,-0.0013854222314438887,0.00030156819968378,0.0027711407367675255,0.0,1.0000000770803934,-0.002094533431106464,-0.8023519896010272,0.0,-0.016154923016211697,0.05694684096159295,1.480061659176467,-0.5017535535613634,0.0019109798369080977
3.0,350.0,-2.1016462674821272,-1.0107824620369945,0.0,0.00024643233395531115,-0.2070523612689213,-0.007356481959765818,-0.0012796213061916618,0.000365457591411431,0.0026032517372345395,0.0,1.0000017547028432,-0.0019502583114780162,-0.8046654226755999,0.0,-0.015969588586115926,0.0651487565499164,1.4377752655192009,-0.4732885261817759,0.0017739320310707866
3.0,360.0,-2.1333395942234414,-0.9947610667156849,0.0,0.00021695280348613813,-0.20531395545003617,-0.0068524820551388,-0.0011850669653340965,0.0004198228173409984,0.002454693134320048,0.0,1.0000034495885595,-0.0018193574448463316,-0.8065978248618138,0.0,-0.01626126881704621,0.07403128028010109,1.3978381621068676,-0.44724748122130237,0.0016514982323553888
3.0,370.0,-2.1640425676527033,-0.9788074321906288,0.0,0.00019209745382291996,-0.20391390451610103,-0.006392249954717507,-0.0011002358466409093,0.0004654872405404119,0.0023216103935083205,0.0,1.0000050694418128,-0.0016999430474923004,-0.8081792341085342,0.0,-0.017167172176756878,0.08358510276441156,1.3600598275835152,-0.42339155439902265,0.001541461201590281
3.0,380.0,-2.1936744530786334,-0.96296146701851,0.0,0.0001711823209488054,-0.20282443454038196,-0.005969985028874277,-0.0010237937971077835,0.0005031995125076709,0.002200850474662677,0.0,1.0000065486298617,-0.0015904302100131751,-0.8094380474200055,0.0,-0.01876129728837083,0.09379392955842326,1.324269802756435,-0.40150966529525123,0.0014419314622864177
3.0,390.0,-2.222217663154474,-0.9472557538291128,0.0,0.00015360121867782025,-0.20202004159930803,-0.005580840692577648,-0.0009545889467306457,0.0005336610634231426,0.0020898850187996316,0.0,1.000007843844229,-0.0014894985888632719,-0.8104007420641761,0.0,-0.021068502123465328,0.10463659865620939,1.2903151179799668,-0.3814148750921584,0.001351320969787634
3.0,400.0,-2.2497008076206266,-0.9317166355170972,0.0,0.0001388247789470154,-0.20147750899099573,-0.005220779348707098,-0.0008916369485636965,0.0005575388768959846,0.001986721943553025,0.0,1.000008929773843,-0.0013960535843891087,-0.8110917301664706,0.0,-0.024077595602049126,0.11608879463365795,1.2580581062408083,-0.362941212835467,0.0012683086641116015
3.0,410.0,-2.2761839765958887,-0.9163651965223116,0.0,0.00012639596823403726,-0.20117583887613633,-0.004886439637993825,-0.0008341027068431663,0.000575470005347712,0.0018898172577898752,0.0,1.0000097951451705,-0.00130918995374506,-0.8115333199174154,0.0,-0.02775259116307703,0.12812437621733075,1.2273745362133524,-0.34594093315313557,0.0011918038601325131
3.0,420.0,-2.301746687138979,-0.9012181226740044,0.0,0.00011592375772972304,-0.2010961275221067,-0.004575019555555648,-0.0007812812487617905,0.0005880618440979973,0.0017979934407366693,0.0,1.000010439284414,-0.0012281592742303185,-0.8117457560539623,0.0,-0.032041866053523306,0.1407163662669181,1.1981520120287026,-0.3302821590411852,0.0011209108937103136
3.0,430.0,-2.3264784563240535,-0.8862884392791771,0.0,0.00010707603501482042,-0.20122140712603362,-0.004284176209310379,-0.0007325792817956285,0.0005958905736976691,0.0017103673199866394,0.0,1.0000108692406693,-0.001152341745181789,-0.8117473152796297,0.0,-0.0368852974226711,0.15383766349980077,1.1702885963792706,-0.3158468612703608,0.0010548968108510272
3.0,440.0,-2.350471732581498,-0.8715861357526765,0.0,9.957243587510855e-05,-0.20153647139922554,-0.004011941456092607,-0.0006874982552493411,0.0005994991448220107,0.0016262883388321694,0.0,1.000011097445601,-0.0010812222846104847,-0.811554436608514,0.0,-0.04221960398042819,0.1674615341172573,1.1436916214484885,-0.30252912801664034,0.0009931628719200324
3.0,450.0,-2.373816824878746,-0.8571186890372883,0.0,9.31774975916458e-05,-0.20202769717862126,-0.003756651888105612,-0.0006456192892396698,0.0005993955308173815,0.001545286944819839,0.0,1.0000111398542855,-0.0010143705956618594,-0.8111818710625058,0.0,-0.04798218015339402,0.18156193495480485,1.118276658456059,-0.2902336824364715,0.0009352200371101989
3.0,460.0,-2.3965984554440856,-0.842891499261077,0.0,8.76943512942345e-05,-0.2026828703975697,-0.0035168913464791707,-0.0006065900582012491,0.0005960515781594772,0.0014670322310708485,0.0,1.0000110145000911,-0.0009514247510638727,-0.8106428391557399,0.0,-0.05411371276454202,0.19611371134563688,1.093966621681862,-0.2788746108452906,0.0008806682586089712
3.0,470.0,-2.4188935884608296,-0.828908250746328,0.0,8.29590522506066e-05,-0.20349102173344452,-0.0032914441114971077,-0.000570113557320996,0.0005899025545577078,0.0013912977028310975,0.0,1.0000107403955851,-0.0008920778079694217,-0.8099491879520293,0.0,-0.06055984549436811,0.21109270439768882,1.0706909869358994,-0.2683742691908285,0.0008291792314899853
3.0,480.0,-2.440770231957022,-0.8151712103748491,0.0,7.883557267070612e-05,-0.20444227501893836,-0.0030792570357400994,-0.000535938596828191,0.0005813473678246465,0.0013179339831168747,0.0,1.0000103367162034,-0.0008360669808217527,-0.8091115421512907,0.0,-0.06727211984900262,0.2264757947219422,1.048385107778353,-0.25866234025119733,0.0007804821844246587
3.0,490.0,-2.462286960102966,-0.8016814738806333,0.0,7.521143715198537e-05,-0.20552770990701488,-0.0028794090706829208,-0.0005038518324490575,0.0005707493661111278,0.0012468473237201144,0.0,1.0000098222107974,-0.0007831649410747148,-0.8081394457095648,0.0,-0.0742083821465373,0.24224090314872085,1.0269896155188076,-0.24967501824811025,0.0007343522806517093
3.0,500.0,-2.4834929513869257,-0.7884391691427072,0.0,7.199395612877576e-05,-0.20673923917568016,-0.0026910868441371977,-0.00047367113189682636,0.0005584376058701558,0.00117798289568863,0.0,1.0000092147912838,-0.0007331728646827115,-0.8070414920186906,0.0,-0.08133280891260782,0.258366963675229,1.0064498912589295,-0.24135430128578264,0.0006906012223144229
3.0,510.0,-2.5044283813396415,-0.775443624128124,0.0,6.910700064813849e-05,-0.2080695003271711,-0.0025135651500119193,-0.00044524008490998585,0.0005447084715011531,0.0011113119632377298,0.0,1.0000085312615647,-0.0006859149024721441,-0.8058254417665532,0.0,-0.08861567025910878,0.2748338797041977,0.9867156000840661,-0.23364737521211118,0.0006490696904695801
3.0,520.0,-2.525125045376797,-0.7626935058544771,0.0,6.648825775332299e-05,-0.20951176067853183,-0.002346191400049275,-0.00041842348039039225,0.0005298275397605404,0.001046822177541575,0.0,1.0000077871531,-0.0006412338000307776,-0.804498328360065,0.0,-0.09603292304214289,0.29162247140488856,0.9677402790319862,-0.22650607519156146,0.0006096212986068249
3.0,530.0,-2.5456071178333017,-0.7501869356271659,0.0,6.408690655447611e-05,-0.21105983487956934,-0.002188373253710858,-0.00039310359387097156,0.0005140315964443718,0.0009845103515266358,0.0,1.0000069966408025,-0.0005989874402601291,-0.8030665513003842,0.0,-0.10356570279450604,0.30871441958595347,0.9494809717312285,-0.21988641353479033,0.0005721377834748536
3.0,540.0,-2.565891977868289,-0.7379215848592986,0.0,6.186165862187786e-05,-0.2127080136707627,-0.0020395687857395865,-0.00036917714901591386,0.000497530728872471,0.0009243771886215192,0.0,1.0000061725183118,-0.0005590461223407838,-0.8015359582186031,0.0,-0.11119976514750338,0.32609220965723984,0.9318979036550947,-0.21374816420813175,0.0005365152001694187
3.0,550.0,-2.5859910523722576,-0.7258947549894464,0.0,5.977911130152926e-05,-0.21445100266361958,-0.001899278671954914,-0.0003465528365083004,0.00048051043328000586,0.0008664235356243583,0.0,1.0000053262161275,-0.000521290425504401,-0.799911916461956,0.0,-0.1189249130813952,0.34373907793710223,0.9149541928184763,-0.2080544960039767,0.0005026609272437192
3.0,560.0,-2.605910641120846,-0.714103444356926,0.0,5.78123680740944e-05,-0.2162838699567776,-0.001767039974575735,-0.0003251492916736379,0.00046313369030778767,0.0008106478124928901,0.0,1.000004467849757,-0.00048560953507447823,-0.7981993752055302,0.0,-0.12673443523024436,0.3616389616186085,0.8986155914841931,-0.20277164764269964,0.00047049132150189533
3.0,570.0,-2.6256527009712025,-0.7025444043567752,0.0,5.593988563505348e-05,-0.2182020014694954,-0.00164242119130066,-0.0003048934481639161,0.00044554297394114144,0.0007570443409830765,0.0,1.0000036062879842,-0.0004518999323230702,-0.7964029190827582,0.0,-0.13462457201250497,0.37977645304959523,0.8828502550682018,-0.19786863914351735,0.0004399298911557095
3.0,580.0,-2.645215574582875,-0.6912141867586108,0.0,5.4144512663723636e-05,-0.22020106296355932,-0.0015250183000746174,-0.00028571919891188754,0.0004278621693953979,0.0007056023511423535,0.0,1.000002749233707,-0.0004200643694520094,-0.7945268143021349,0.0,-0.14259402003106625,0.39813675853474245,0.8676285349590347,-0.1933170146842918,0.000410905880495571
3.0,590.0,-2.664594655563111,-0.6801091837183043,0.0,5.241269011133682e-05,-0.22227696782370504,-0.0014144515863563933,-0.0002675663074476559,0.0004101983836916384,0.0006563054913271133,0.0,1.0000019033117111,-0.0003900110670951165,-0.7925750481640945,0.0,-0.15064348053361162,0.41670566157592126,0.8529227924125384,-0.18909061290141205,0.0003833531796282317
3.0,600.0,-2.6837829865836653,-0.6692256617242045,0.0,5.073378720258526e-05,-0.22442584976778296,-0.0013103630839501389,-0.0002503795227207033,0.00039264363921087583,0.0006091317052401537,0.0,1.0000010741591805,-0.00036165308475110026,-0.7905513628225503,0.0,-0.15877525437207143,0.43546949028673415,0.8387072310618046,-0.18516536118761354,0.00035720948968899784
3.0,610.0,-2.702771790299155,-0.6585597904879263,0.0,4.909955119664885e-05,-0.2266440397561735,-0.0012124144959688402,-0.000234107858996406,0.0003752764455946467,0.0005640533699260081,0.0,1.000000266515923,-0.0003349078250265592,-0.7884592840584921,0.0,-0.1669928835455318,0.4544150886156784,0.8249577459050276,-0.1815190910502723,0.00033241568776165727
3.0,620.0,-2.7215509351413236,-0.6481076676030335,0.0,4.750365231039458e-05,-0.22892804646238987,-0.0011202854908719036,-0.0002187040094103443,0.0003581632492123351,0.0005210376130046882,0.0,0.9999994843121726,-0.0003096966409526706,-0.7863021457539529,0.0,-0.17530083781223577,0.4735297909654192,0.8116517869100454,-0.17813137201369977,0.00030891534701140376
3.0,630.0,-2.7401093395277423,-0.637865339644585,0.0,4.59413081043648e-05,-0.23127453975174445,-0.0010336722911138026,-0.00020412386757014166,0.0003413597622608435,0.00048004674677300295,0.0,0.9999987307525083,-0.0002859445223254093,-0.784083110677231,0.0,-0.18370424382260786,0.492801399785369,0.7987682356107789,-0.17498336190123256,0.0002866543766793304
3.0,640.0,-2.758435318909327,-0.6278288202614019,0.0,4.440897411582425e-05,-0.23368033669166244,-0.0009522864898747044,-0.00019032613637891258,0.00032491217559680105,0.00044103877209502934,0.0,0.99999800839496,-0.00026357984233111605,-0.7818051881169243,0.0,-0.192208653608016,0.5122181657281396,0.7862872932740533,-0.1720576716287117,0.0002655807539710368
3.0,650.0,-2.776516880545441,-0.6179941057152832,0.0,4.290408963961943e-05,-0.23614238968557746,-0.0008758540455362325,-0.00017727200718212164,0.0003088582607925636,0.00040396791701999274,0.0,0.9999973192247477,-0.00024253414992449698,-0.7794712488343615,0.0,-0.2008198489446781,0.5317687699882057,0.7741903793903284,-0.1693382428902185,0.0002456443258113287
3.0,660.0,-2.794341971058372,-0.6083571882425762,0.0,4.142486935311698e-05,-0.23865777638261199,-0.000804114414763588,-0.00016492489555360612,0.0002932283677968919,0.0003687851844529721,0.0,0.999996664722403,-0.00022274199674342842,-0.777084037742161,0.0,-0.20954367801124565,0.5514423084767568,0.7624600393930532,-0.16681023732779732,0.00022679666319651398
3.0,670.0,-2.811898681771855,-0.5989140675497584,0.0,3.997013299910897e-05,-0.24122369106791017,-0.0007368197938657918,-0.0001532502226596854,0.00027804632508483535,0.00033543889048985527,0.0,0.9999960459262203,-0.00020414078995270542,-0.7746461846609971,0.0,-0.21838592080596902,0.5712282775257576,0.7510798606421967,-0.16445993595595795,0.00020899095467716712
3.0,680.0,-2.8291754166499268,-0.5896607607030178,0.0,3.853916661978426e-05,-0.24383743728420373,-0.0006737344450180277,-0.00014221523327587445,0.0002633302493940818,0.0003038751806433855,0.0,0.999995463489139,-0.00018667066445155896,-0.7721602134572213,0.0,-0.22735217993550627,0.5911165608536814,0.7400343958210429,-0.16227464776440167,0.00019218192852932714
3.0,690.0,-2.8461610273735607,-0.5805933106297834,0.0,3.7131609910396236e-05,-0.24649642147460077,-0.0006146340893355887,-0.0001317888432662137,0.0002490932721421636,0.00027403851547929374,0.0,0.9999949177302708,-0.00017027436947331988,-0.7696285498203468,0.0,-0.2364477935957276,0.6110974175633063,0.7293090929940297,-0.1602426265530539,0.0001763257955712507
3.0,700.0,-2.862844919760925,-0.5717077934158872,0.0,3.5747365163931084e-05,-0.2491981474704149,-0.0005593053530041244,-0.0001219415107425804,0.0002353441894608091,0.0002458721204315624,0.0,0.9999944086813317,-0.00015489716584408662,-0.7670535279012365,0.0,-0.24567776780862643,0.6311614709772471,0.7188902316594183,-0.1583529951657228,0.00016138020647884756
3.0,800.0,-3.0112639235728325,-0.4920294802278821,0.0,2.3243033859256776e-05,-0.2780784680456668,-0.00017337514374915556,-4.9737364017696535e-05,0.00012451364107550204,4.340693263309722e-05,0.0,0.9999912099873959,-4.6752000605643827e-05,-0.7393760715227689,0.0,-0.3461645368581864,0.8345556832685405,0.6290278453822954,-0.1453943939052801,5.366322909272461e-05
3.0,900.0,-3.123213210776672,-0.42662669600267644,0.0,1.3341078025231422e-05,-0.3090741509498329,5.675528609764916e-06,-1.1444752022467311e-05,5.587866101052697e-05,-5.242901281958968e-05,0.0,0.9999907261416269,4.239238239327739e-06,-0.7094009374741878,0.0,-0.4624029838519353,1.038300505292808,0.5591354299665696,-0.13911554168755477,1.4568323927531952e-07
3.0,1000.0,-3.1990315677391146,-0.37255778623122393,0.0,5.9768016632872965e-06,-0.3408278967036747,7.163836854900325e-05,6.834036147686888e-06,1.7289683846188606e-05,-8.454944419588681e-05,0.0,0.9999918545398538,2.3440784866333735e-05,-0.6784436016004208,0.0,-0.5930455796242393,1.237649807189599,0.5032219333669911,-0.1360608710687915,-2.1738920656217133e-05
3.0,1100.0,-3.2426044799419595,-0.32749261989572287,0.0,7.868801379478428e-07,-0.3724413054123383,7.88662237328669e-05,1.3673462381340916e-05,-1.9269015875568137e-06,-8.181848334643412e-05,0.0,0.9999937513747177,2.5869173234134214e-05,-0.6474045453480266,0.0,-0.7349619165383183,1.4297377895701548,0.4574748009341515,-0.13452251778609814,-2.6178196496963038e-05
3.0,1200.0,-3.2590961830540075,-0.28961457821063913,0.0,-2.6762520701355796e-06,-0.4033428647141042,5.828002370151544e-05,1.4275361969563638e-05,-9.414438416536722e-06,-6.218229105875007e-05,0.0,0.9999958787037464,2.0203984765226445e-05,-0.6168781667370337,0.0,-0.884627278267137,1.6129929666664398,0.41935233066049227,-0.13364589420462814,-2.1752407594955703e-05
3.0,1300.0,-3.2536924324281244,-0.2575132723718948,0.0,-4.826261668841303e-06,-0.4331872246201688,2.7131235662086777e-05,1.1747314676748712e-05,-1.022966193230927e-05,-3.625813317218031e-05,0.0,0.9999979271702697,1.135299451305774e-05,-0.5872397458670487,0.0,-1.0388193208126473,1.7866994772239253,0.387094901434957,-0.1330047779384489,-1.3500769889037174e-05
3.0,1400.0,-3.2310443572778857,-0.23009163580419795,0.0,-6.003842952632341e-06,-0.46178178547792953,-5.228175431900739e-06,7.914568047182354e-06,-7.582433907559866e-06,-1.0046576118997564e-05,0.0,0.9999997360837123,2.011889055281268e-06,-0.5587119399274864,0.0,-1.1948698481841982,1.9506879930004297,0.3594456605921355,-0.13239209905271168,-4.293986013236603e-06
3.0,1500.0,-3.1950919891981964,-0.20649196276713266,0.0,-6.474363600429486e-06,-0.48903511518230725,-3.398188522224122e-05,3.823601921676112e-06,-3.4509529397326997e-06,1.3263195305662036e-05,0.0,1.0000012350422365,-6.409056671036308e-06,-0.5314133658074189,0.0,-1.3506947394351874,2.1051261327255992,0.3354829320154874,-0.13171395257501814,4.30181575735626e-06
3.0,1600.0,-3.1490676540679985,-0.1860391394875505,0.0,-6.438536984672801e-06,-0.5149215309139371,-5.6896138389502886e-05,5.0743352556676193e-08,9.819350458679932e-07,3.215398152670359e-05,0.0,1.0000024058359227,-1.3239423858865872e-05,-0.5053930320710676,0.0,-1.5047316161068953,2.25037979118624,0.31451547030233473,-0.13093471279934768,1.1494794977968582e-05
3.0,1700.0,-3.0955727251850655,-0.16819774892817624,0.0,-6.045735918203158e-06,-0.5394571209331372,-7.318598194400443e-05,-3.1095558360347717e-06,5.037715522624751e-06,4.6079656857531614e-05,0.0,1.0000032588524657,-1.8228419504837788e-05,-0.4806542835969996,0.0,-1.6558496270822407,2.3869229989168868,0.2960146842715191,-0.13004817133308463,1.6945750818139074e-05
3.0,1800.0,-3.036675669987142,-0.15253982597279256,0.0,-5.406095689524737e-06,-0.5626836616811217,-8.285699206955671e-05,-5.529973479623769e-06,8.353366520163665e-06,5.5040168324162715e-05,0.0,1.0000038189179659,-2.1357153090620742e-05,-0.4571712527202473,0.0,-1.8032599035542611,2.5152802530463036,0.2795694531216937,-0.12906223902242164,2.0574234901354e-05
3.0,1900.0,-2.974008009381463,-0.1387206059833318,0.0,-4.600354274629033e-06,-0.5846579107310904,-8.632387359777936e-05,-7.18039482175761e-06,1.0760449172411583e-05,5.9326616760588464e-05,0.0,1.0000041170189524,-2.27288828656963e-05,-0.4349000647844285,0.0,-1.9464374813175713,2.6359902918239504,0.2648552116373005,-0.12799084768673502,2.2442250995297462e-05
3.0,2000.0,-2.908849069753193,-0.1264602171300972,0.0,-3.6874504861760465e-06,-0.6054445347369221,-8.419098784923106e-05,-8.085354631741907e-06,1.220825164139535e-05,5.937017881444267e-05,0.0,1.0000041856070998,-2.2505269818491306e-05,-0.4137864130317126,0.0,-2.085057326084271,2.7495839113581817,0.2516123102056797,-0.12684972375564138,2.2684955943038396e-05
3.0,2100.0,-2.842197130331731,-0.11552978304666352,0.0,-2.7102392718172963e-06,-0.6251114867106483,-7.712792857834784e-05,-8.29823677197641e-06,1.2715192377647854e-05,5.565410609877632e-05,0.0,1.0000040560530177,-2.086985520438462e-05,-0.39377063597073764,0.0,-2.218943684244066,2.856570915232814,0.23963055796394944,-0.1256542591794698,2.1469827570852525e-05
3.0,2200.0,-2.774827507374004,-0.10574080429226934,0.0,-1.6997332229334138e-06,-0.6437270304744387,-6.580096995786033e-05,-7.885768126334551e-06,1.233827159101072e-05,4.866388561117215e-05,0.0,1.0000037573709557,-1.8007665643855525e-05,-0.37479108253731314,0.0,-2.348030799566871,2.9574329601248763,0.22873798165078282,-0.12441851838763095,1.897307121768097e-05
3.0,2300.0,-2.707339221050057,-0.09693698786218632,0.0,-6.782299459222759e-07,-0.6613578708798826,-5.08372874798579e-05,-6.918849863237846e-06,1.1154032005467313e-05,3.886036304225555e-05,0.0,1.0000033156819281,-1.4094354457340372e-05,-0.35678630605302875,0.0,-2.472332841229085,3.052620169756723,0.21879251707254668,-0.12315485466021912,1.5366447027056636e-05
3.0,2400.0,-2.640192145201124,-0.0889879148183163,0.0,3.3838777605524326e-07,-0.6780680243871371,-3.2808257693176024e-05,-5.467290411862871e-06,9.246853941408746e-06,2.6666559980675892e-05,0.0,1.0000027540946954,-9.29094443704443e-06,-0.3396964588069742,0.0,-2.591921086720381,3.1425501213238194,0.2096757778015461,-0.12187384542855462,1.0810365689141406e-05
3.0,2500.0,-2.573736429829489,-0.08178409693965082,0.0,1.3389604629924934e-06,-0.6939181831202027,-1.2223689927226228e-05,-3.5969334734283624e-06,6.701918351827484e-06,1.2462533119686286e-05,0.0,1.0000020928130617,-3.741815186369134e-06,-0.3234641427223458,0.0,-2.7069067229162833,3.227608290557439,0.2012883194554461,-0.12058438610587909,5.450717277038081e-06
3.0,2600.0,-2.508235744153737,-0.07523309016998228,0.0,2.3158064984391595e-06,-0.7089654053743856,1.0467860163968983e-05,-1.3682452817930438e-06,3.6011320326810965e-06,-3.4151657344005267e-06,0.0,1.0000013493562099,2.425478048961518e-06,-0.3080348917285089,0.0,-2.8174279531748523,3.3081493591309608,0.1935459968831169,-0.11929385444590779,-5.821166493231569e-07
3.0,2700.0,-2.443885621118045,-0.06925641769968648,0.0,3.263803357258687e-06,-0.7232630194729314,3.487557366993981e-05,1.1642215325749073e-06,2.0921619977234565e-08,-2.0671515529857067e-05,0.0,1.0000005388261506,9.099399197664993e-06,-0.2933574066714325,0.0,-2.9236403836664584,3.384498997507179,0.1863771308979859,-0.1180082979773653,-7.173013941895334e-06
