Temperature = 300K
THERMAL DISTRIBUTIONS:
  E, kcal/mol           W0           W1           W2           W3           W4          W5t          W5c           S1
      8.27711  7.04123e+13  4.40609e+13  7.04123e+13   3.0433e+13  4.14154e-07  1.75903e+07  1.72586e+07  1.46899e+09
      8.15703   8.1264e+13  5.08612e+13   8.1264e+13  3.51327e+13  5.03019e-07  2.12269e+07  2.07994e+07  1.75201e+09
      8.03695  9.37271e+13  5.86557e+13  9.37271e+13  4.05438e+13  6.10946e-07  2.56133e+07  2.50623e+07   2.0858e+09
      7.91687  1.08028e+14   6.7623e+13  1.08028e+14  4.67441e+13  7.42023e-07  3.09112e+07  3.02036e+07  2.47968e+09
      7.79678  1.24426e+14  7.78967e+13  1.24426e+14  5.38665e+13  9.01215e-07  3.72969e+07  3.63912e+07  2.93121e+09
       7.6767   1.4321e+14    8.965e+13   1.4321e+14  6.20192e+13  1.09455e-06  4.50009e+07  4.38474e+07  3.47627e+09
      7.55662  1.64708e+14  1.03141e+14  1.64708e+14  7.13659e+13  1.32935e-06  5.42992e+07  5.28275e+07  4.11833e+09
      7.43654   1.8929e+14  1.18538e+14   1.8929e+14  8.20578e+13   1.6145e-06   6.5511e+07  6.36506e+07  4.88479e+09
      7.31645  2.17372e+14  1.36126e+14  2.17372e+14  9.42826e+13  1.96079e-06  7.90446e+07  7.66872e+07  5.83162e+09
      7.19637  2.49422e+14  1.56247e+14  2.49422e+14  1.08236e+14  2.38133e-06  9.53683e+07  9.23764e+07  6.94248e+09
      7.07629  2.85956e+14  1.79127e+14  2.85956e+14  1.24154e+14  2.89204e-06  1.15046e+08  1.11291e+08  8.21231e+09
      6.95621  3.27564e+14  2.05225e+14  3.27564e+14  1.42288e+14  3.51225e-06   1.3879e+08  1.34061e+08  9.74245e+09
      6.83612  3.74894e+14  2.34946e+14  3.74894e+14  1.62928e+14  4.26546e-06  1.67427e+08  1.61499e+08  1.15456e+10
      6.71604  4.28667e+14  2.68613e+14  4.28667e+14  1.86412e+14  5.18018e-06  2.01984e+08  1.94516e+08   1.3682e+10
      6.59596   4.8968e+14  3.06942e+14   4.8968e+14  2.13103e+14  6.29103e-06  2.43659e+08   2.3433e+08  1.62922e+10
      6.47588   5.5882e+14  3.50372e+14   5.5882e+14  2.43328e+14  7.64004e-06  2.93866e+08  2.82213e+08  1.93361e+10
      6.35579   6.3706e+14  3.99353e+14   6.3706e+14  2.77626e+14   9.2783e-06  3.54445e+08  3.39881e+08    2.276e+10
      6.23571  7.25451e+14  4.54973e+14  7.25451e+14  3.16268e+14  1.12677e-05  4.27515e+08  4.09313e+08  2.68259e+10
      6.11563  8.25164e+14  5.17609e+14  8.25164e+14  3.60079e+14  1.36836e-05  5.15596e+08  4.93021e+08  3.14441e+10
      5.99555  9.37491e+14  5.87997e+14  9.37491e+14  4.09206e+14  1.66174e-05  6.21876e+08  5.93746e+08  3.70349e+10
      5.87546  1.06379e+15  6.67569e+14  1.06379e+15  4.64911e+14  2.01799e-05  7.49984e+08  7.14967e+08  4.37099e+10
      5.75538  1.20556e+15  7.56554e+14  1.20556e+15  5.27174e+14  2.45059e-05  9.04406e+08   8.6098e+08  5.17251e+10
       5.6353  1.36438e+15   8.5631e+14  1.36438e+15  5.97273e+14  2.97589e-05  1.09058e+09  1.03658e+09  6.14384e+10
      5.51522  1.54199e+15  9.68297e+14  1.54199e+15  6.75609e+14  3.61376e-05   1.3151e+09  1.24813e+09  7.31018e+10
      5.39513  1.74014e+15  1.09257e+15  1.74014e+15  7.62895e+14   4.3883e-05  1.58605e+09  1.50279e+09  8.69697e+10
      5.27505  1.96071e+15  1.23153e+15  1.96071e+15  8.60786e+14  5.32883e-05  1.91221e+09  1.80963e+09  1.03425e+11
      5.15497  2.20576e+15  1.38615e+15  2.20576e+15  9.68509e+14  6.47089e-05  2.30561e+09  2.17844e+09  1.22942e+11
      5.03489  2.47729e+15   1.5563e+15  2.47729e+15  1.09018e+15  7.85766e-05  2.78036e+09  2.62294e+09  1.46164e+11
       4.9148  2.77751e+15  1.74615e+15  2.77751e+15  1.22211e+15  9.54161e-05  3.35176e+09  3.15722e+09  1.73838e+11
      4.79472  3.10843e+15  1.95502e+15  3.10843e+15  1.37124e+15  0.000115864  4.04154e+09  3.80079e+09   2.0596e+11
      4.67464  3.47245e+15  2.18313e+15  3.47245e+15  1.53117e+15  0.000140692  4.87309e+09  4.57486e+09  2.44736e+11
      4.55456  3.87146e+15  2.43622e+15  3.87146e+15  1.71149e+15  0.000170841  5.87451e+09  5.50696e+09    2.897e+11
      4.43447  4.30748e+15  2.71128e+15  4.30748e+15  1.90376e+15  0.000207447  7.08239e+09  6.62915e+09  3.43888e+11
      4.31439  4.78235e+15  3.00943e+15  4.78235e+15  2.11927e+15  0.000251894  8.53744e+09  7.97773e+09   4.0657e+11
      4.19431  5.29767e+15  3.33692e+15  5.29767e+15   2.3492e+15   0.00030586  1.02929e+10  9.60206e+09  4.81459e+11
      4.07423  5.85461e+15  3.68752e+15  5.85461e+15  2.60203e+15  0.000371385  1.24095e+10  1.15554e+10   5.6739e+11
      3.95414  6.45327e+15   4.0665e+15  6.45327e+15  2.87159e+15  0.000450942  1.49571e+10  1.39077e+10  6.78468e+11
      3.83406  7.09435e+15  4.47492e+15  7.09435e+15  3.16226e+15  0.000547534  1.80294e+10  1.67338e+10  8.10073e+11
      3.71398  7.77633e+15  4.90242e+15  7.77633e+15  3.47223e+15  0.000664811  2.17318e+10  2.01381e+10  9.65412e+11
       3.5939  8.49722e+15  5.36362e+15  8.49722e+15   3.7993e+15  0.000807195  2.61942e+10  2.42284e+10  1.14765e+12
      3.47381   9.2531e+15  5.84668e+15   9.2531e+15  4.14985e+15  0.000980071  3.15757e+10  2.91514e+10  1.35818e+12
      3.35373  1.00396e+16  6.33764e+15  1.00396e+16  4.50905e+15   0.00118997  3.80549e+10  3.50677e+10  1.60215e+12
      3.23365  1.08487e+16  6.85993e+15  1.08487e+16  4.89079e+15   0.00144481  4.58593e+10   4.2204e+10  1.90215e+12
      3.11357  1.16702e+16  7.38663e+15  1.16702e+16  5.26829e+15   0.00175423  5.52667e+10  5.07734e+10  2.25183e+12
      2.99348   1.2493e+16  7.90046e+15   1.2493e+16  5.66406e+15    0.0021299  6.65977e+10   6.1076e+10  2.65557e+12
       2.8734  1.33023e+16  8.43154e+15  1.33023e+16  6.04262e+15   0.00258598   8.0257e+10  7.34702e+10    3.114e+12
      2.75332  1.40848e+16  8.93193e+15  1.40848e+16  6.42094e+15   0.00313971  9.67106e+10  8.83773e+10  3.61072e+12
      2.63324  1.48176e+16  9.39603e+15  1.48176e+16  6.79843e+15   0.00381196  1.16509e+11  1.06307e+11  4.13623e+12
      2.51315  1.54858e+16  9.84714e+15  1.54858e+16  7.10146e+15    0.0046281  1.40383e+11  1.27872e+11   4.7826e+12
      2.39307  1.60634e+16  1.02072e+16  1.60634e+16    7.452e+15   0.00561894  1.69139e+11   1.5384e+11  5.54529e+12
      2.27299  1.65279e+16  1.05274e+16  1.65279e+16  7.61923e+15   0.00682181  2.03784e+11  1.85005e+11  6.49613e+12
      2.15291  1.68499e+16  1.07636e+16  1.68499e+16  7.92131e+15   0.00828208  2.45483e+11  2.22501e+11  7.68549e+12
      2.03283  1.70078e+16  1.08423e+16  1.70078e+16  7.89226e+15    0.0100548  2.95691e+11  2.67537e+11  9.03236e+12
      1.91274  1.69785e+16  1.08816e+16  1.69785e+16   8.0978e+15    0.0122069  3.56226e+11  3.21804e+11  1.05202e+13
      1.79266  1.67299e+16  1.07775e+16  1.67299e+16  7.90119e+15    0.0148194  4.28998e+11  3.86919e+11  1.23815e+13
      1.67258   1.6257e+16  1.03931e+16   1.6257e+16  7.83877e+15    0.0179912  5.16767e+11   4.6534e+11  1.44628e+13
       1.5525  1.55379e+16  1.00318e+16  1.55379e+16   7.5314e+15    0.0218417  6.22599e+11  5.59566e+11  1.71527e+13
      1.43241  1.45754e+16  9.43829e+15  1.45754e+16  7.08144e+15    0.0265161  7.49713e+11  6.72797e+11  2.02617e+13
      1.31233  1.33727e+16  8.56493e+15  1.33727e+16  6.75613e+15    0.0321907  9.02948e+11  8.08798e+11  2.37715e+13
      1.19225  1.19454e+16  7.75115e+15  1.19454e+16  5.81909e+15    0.0390795   1.0875e+12   9.7236e+11  2.74068e+13
      1.07217  1.03581e+16  6.71703e+15  1.03581e+16   5.5722e+15    0.0474418  1.30967e+12  1.16914e+12  3.22201e+13
     0.952083   8.6254e+15  5.67038e+15   8.6254e+15  4.21505e+15    0.0575934  1.57753e+12  1.40512e+12  3.72253e+13
        0.832  6.85174e+15  4.61564e+15  6.85174e+15  3.94441e+15    0.0699158  1.89961e+12  1.68878e+12  4.39943e+13
     0.711918  5.09333e+15  3.37668e+15  5.09333e+15  2.47662e+15    0.0848741   2.2877e+12  2.02977e+12  5.11972e+13
     0.591835  3.49699e+15  2.40307e+15  3.49699e+15  2.19754e+15     0.103031  2.75493e+12  2.43959e+12  6.13929e+13
     0.471753  2.11087e+15  1.57107e+15  2.11087e+15  1.03028e+15      0.12507  3.31711e+12  2.93078e+12  7.35516e+13
      0.35167   1.0142e+15  5.93511e+14   1.0142e+15   7.4992e+14     0.151822  3.99534e+12  3.52294e+12  8.80291e+13
     0.231588  3.59503e+14  3.68192e+14  3.59503e+14  3.58063e+14     0.184294  4.81115e+12  4.23333e+12  1.05237e+14
     0.111505            0            0            0            0      0.22371  5.79164e+12    5.086e+12  1.25649e+14
  -0.00857732            0            0            0            0     0.271555  6.97334e+12  6.10959e+12  1.49803e+14
     -0.12866            0            0            0            0      0.32963  8.39586e+12  7.34079e+12  1.78302e+14
    -0.248742            0            0            0            0     0.400124  1.01079e+13   8.8201e+12  2.11808e+14
    -0.368825            0            0            0            0      0.48569  1.21697e+13  1.05942e+13  2.51022e+14
    -0.488907            0            0            0            0     0.589555   1.4647e+13   1.2729e+13  2.96633e+14
     -0.60899            0            0            0            0     0.715619  1.76289e+13   1.5289e+13  3.49215e+14
    -0.729072            0            0            0            0     0.868628  2.12193e+13  1.83674e+13  4.08935e+14
    -0.849155            0            0            0            0      1.05434  2.55396e+13   2.2054e+13  4.74532e+14
    -0.969237            0            0            0            0      1.27974  3.07411e+13  2.65008e+13     5.31e+14
     -1.08932            0            0            0            0       1.5533  3.69913e+13  3.18302e+13  6.26183e+14
      -1.2094            0            0            0            0      1.88533  4.45097e+13  3.82354e+13  7.35567e+14
     -1.32948            0            0            0            0       2.2883  5.35523e+13  4.59147e+13  8.59598e+14
     -1.44957            0            0            0            0      2.77736  6.44372e+13  5.51618e+13  9.96959e+14
     -1.56965            0            0            0            0      3.37091  7.75484e+13  6.62298e+13  1.14046e+15
     -1.68973            0            0            0            0      4.09131  9.32735e+13  7.95377e+13  1.24748e+15
     -1.80981            0            0            0            0      4.96562  1.12212e+14  9.55315e+13   1.4612e+15
      -1.9299            0            0            0            0      6.02683  1.35026e+14   1.1471e+14  1.70204e+15
     -2.04998            0            0            0            0      7.31476  1.62392e+14  1.37724e+14  1.96752e+15
     -2.17006            0            0            0            0      8.87785  1.95375e+14  1.65325e+14  2.24866e+15
     -2.29014            0            0            0            0      10.7748   2.3503e+14  1.98503e+14  2.51875e+15
     -2.41023            0            0            0            0       13.077  2.82682e+14  2.38179e+14  2.61531e+15
     -2.53031            0            0            0            0      15.8708   3.4004e+14  2.85962e+14  2.89815e+15
     -2.65039            0            0            0            0      19.2615  4.08943e+14  3.43176e+14  2.94285e+15
     -2.77047            0            0            0            0      23.3761   4.9199e+14  4.11803e+14  3.53251e+15
     -2.89056            0            0            0            0      28.3694  5.91853e+14  4.93844e+14  4.24094e+15
     -3.01064            0            0            0            0      34.4283  7.11588e+14   5.9248e+14  5.08776e+15
     -3.13072            0            0            0            0      41.7813  8.55871e+14  7.10838e+14  6.09891e+15
      -3.2508            0            0            0            0      50.7038  1.02925e+15  8.52525e+14  7.30483e+15
     -3.37089            0            0            0            0      61.5319  1.23757e+15  1.02245e+15  8.74113e+15
     -3.49097            0            0            0            0      74.6724   1.4888e+15  1.22637e+15  1.04493e+16
     -3.61105            0            0            0            0      90.6183  1.79022e+15    1.471e+15  1.24776e+16
     -3.73113            0            0            0            0      109.969  2.15207e+15   1.7633e+15  1.48815e+16
     -3.85122            0            0            0            0      133.451  2.58738e+15  2.11533e+15  1.77247e+16
      -3.9713            0            0            0            0      161.944  3.11126e+15  2.53647e+15  2.10796e+16
     -4.09138            0            0            0            0       196.52  3.74059e+15  3.04168e+15  2.50276e+16
     -4.21146            0            0            0            0      238.475  4.49613e+15  3.64566e+15  2.96592e+16
     -4.33155            0            0            0            0      289.382  5.40307e+15  4.37369e+15  3.50729e+16
     -4.45163            0            0            0            0      351.149  6.49399e+15  5.24479e+15  4.13733e+16
     -4.57171            0            0            0            0      426.095  7.80475e+15  6.28857e+15  4.86676e+16
     -4.69179            0            0            0            0      517.025  9.38011e+15  7.54059e+15  5.70587e+16
     -4.81188            0            0            0            0      627.356  1.12711e+16  9.04221e+15  6.66346e+16
     -4.93196            0            0            0            0      761.226  1.35399e+16   1.0841e+16  7.74508e+16
     -5.05204            0            0            0            0      923.655  1.62704e+16  1.29931e+16  8.95018e+16
     -5.17212            0            0            0            0      1120.73  1.95419e+16  1.55847e+16  1.02676e+17
     -5.29221            0            0            0            0      1359.86  2.34807e+16  1.86822e+16  1.16683e+17
     -5.41229            0            0            0            0         1650  2.82182e+16  2.24054e+16  1.30925e+17
     -5.53237            0            0            0            0      2002.05  3.38825e+16  2.68488e+16  1.44278e+17
     -5.65245            0            0            0            0      2429.18   4.0704e+16   3.2203e+16  1.54655e+17
     -5.77254            0            0            0            0       2947.4  4.88929e+16  3.85736e+16  1.58034e+17
     -5.89262            0            0            0            0      3576.11  5.87314e+16  4.62231e+16   1.4558e+17
      -6.0127            0            0            0            0       4338.9  7.05687e+16  5.53931e+16  8.66861e+16
     -6.13278            0            0            0            0      5264.26  8.47365e+16  6.63754e+16            0
     -6.25287            0            0            0            0      6386.93  1.01783e+17  7.94932e+16            0
     -6.37295            0            0            0            0      7748.92  1.22237e+17  9.52071e+16            0
     -6.49303            0            0            0            0       9401.2  1.46745e+17  1.14008e+17            0
     -6.61311            0            0            0            0      11405.6  1.76331e+17  1.36428e+17            0
      -6.7332            0            0            0            0      13837.4  2.11767e+17  1.63328e+17            0
     -6.85328            0            0            0            0      16787.5  2.54189e+17  1.95417e+17            0
     -6.97336            0            0            0            0      20366.7  3.05279e+17  2.33831e+17            0
     -7.09344            0            0            0            0      24709.1  3.66627e+17  2.79582e+17            0
     -7.21353            0            0            0            0        29977  4.40198e+17  3.34789e+17            0
     -7.33361            0            0            0            0      36367.4  5.28519e+17  4.00409e+17            0
     -7.45369            0            0            0            0      44119.8  6.34389e+17  4.79053e+17            0
     -7.57377            0            0            0            0      53523.5  7.61226e+17  5.72674e+17            0
     -7.69386            0            0            0            0      64931.1  9.13549e+17  6.85129e+17            0
     -7.81394            0            0            0            0      78769.3  1.09653e+18  8.19527e+17            0
     -7.93402            0            0            0            0      95554.2  1.31628e+18  9.80085e+17            0
      -8.0541            0            0            0            0       115914  1.57886e+18   1.1731e+18            0
     -8.17419            0            0            0            0       140608  1.89365e+18  1.40389e+18            0
     -8.29427            0            0            0            0       170562  2.27183e+18  1.68006e+18            0
     -8.41435            0            0            0            0       206896   2.7253e+18  2.00884e+18            0
     -8.53443            0            0            0            0       250970  3.26977e+18   2.4059e+18            0
     -8.65452            0            0            0            0       304432  3.91964e+18  2.87741e+18            0
      -8.7746            0            0            0            0       369279  4.70035e+18  3.44469e+18            0
     -8.89468            0            0            0            0       447939  5.63792e+18  4.12192e+18            0
     -9.01476            0            0            0            0       543344  6.75894e+18  4.93625e+18            0
     -9.13485            0            0            0            0       659063  8.10934e+18  5.90495e+18            0
     -9.25493            0            0            0            0       799422  9.72211e+18  7.06492e+18            0
     -9.37501            0            0            0            0       969648  1.16552e+19  8.45612e+18            0
     -9.49509            0            0            0            0   1.1761e+06  1.39778e+19  1.01116e+19            0
     -9.61518            0            0            0            0  1.42648e+06  1.67515e+19  1.20886e+19            0
     -9.73526            0            0            0            0  1.73014e+06   2.0097e+19  1.44478e+19            0
     -9.85534            0            0            0            0   2.0984e+06  2.41011e+19  1.72708e+19            0
     -9.97542            0            0            0            0  2.54504e+06  2.88812e+19  2.06162e+19            0
     -10.0955            0            0            0            0   3.0867e+06   3.4639e+19  2.46535e+19            0
     -10.2156            0            0            0            0  3.74363e+06  4.15336e+19   2.9425e+19            0
     -10.3357            0            0            0            0  4.54035e+06  4.97846e+19  3.51233e+19            0
     -10.4558            0            0            0            0  5.50668e+06  5.97398e+19  4.18585e+19            0
     -10.5758            0            0            0            0  6.67857e+06  7.16201e+19  4.99633e+19            0
     -10.6959            0            0            0            0  8.09997e+06  8.57948e+19  5.96183e+19            0
