Temperature = 300K
THERMAL DISTRIBUTIONS:
  E, kcal/mol           W0           W1           W2           W3           W4          W5t          W5c           S1
      7.19637  2.49422e+14  1.56247e+14  2.49422e+14  1.08236e+14  1.21684e+13  2.94907e+12  2.45279e+12  3.21399e+11
      7.07629  2.85956e+14  1.79127e+14  2.85956e+14  1.24154e+14  1.47781e+13  3.55757e+12  2.95503e+12  3.81861e+11
      6.95621  3.27564e+14  2.05225e+14  3.27564e+14  1.42288e+14  1.79473e+13   4.2918e+12   3.5596e+12  4.51621e+11
      6.83612  3.74894e+14  2.34946e+14  3.74894e+14  1.62928e+14  2.17961e+13  5.17735e+12  4.28814e+12  5.35472e+11
      6.71604  4.28667e+14  2.68613e+14  4.28667e+14  1.86412e+14  2.64703e+13  6.24594e+12  5.16481e+12  6.34905e+11
      6.59596   4.8968e+14  3.06942e+14   4.8968e+14  2.13103e+14  3.21466e+13  7.53465e+12  6.22196e+12   7.5405e+11
      6.47588   5.5882e+14  3.50372e+14   5.5882e+14  2.43328e+14  3.90399e+13   9.0872e+12  7.49338e+12  8.96786e+11
      6.35579   6.3706e+14  3.99353e+14   6.3706e+14  2.77626e+14  4.74113e+13  1.09605e+13  9.02459e+12  1.06209e+12
      6.23571  7.25451e+14  4.54973e+14  7.25451e+14  3.16268e+14  5.75769e+13    1.322e+13  1.08681e+13  1.24672e+12
      6.11563  8.25164e+14  5.17609e+14  8.25164e+14  3.60079e+14  6.99221e+13  1.59438e+13  1.30908e+13  1.46739e+12
      5.99555  9.37491e+14  5.87997e+14  9.37491e+14  4.09206e+14  8.49133e+13  1.92303e+13  1.57652e+13  1.72249e+12
      5.87546  1.06379e+15  6.67569e+14  1.06379e+15  4.64911e+14  1.03118e+14  2.31917e+13  1.89839e+13  2.02588e+12
      5.75538  1.20556e+15  7.56554e+14  1.20556e+15  5.27174e+14  1.25223e+14  2.79669e+13  2.28609e+13  2.39841e+12
       5.6353  1.36438e+15   8.5631e+14  1.36438e+15  5.97273e+14  1.52065e+14  3.37241e+13  2.75235e+13  2.84465e+12
      5.51522  1.54199e+15  9.68297e+14  1.54199e+15  6.75609e+14   1.8466e+14  4.06668e+13  3.31405e+13  3.37735e+12
      5.39513  1.74014e+15  1.09257e+15  1.74014e+15  7.62895e+14  2.24238e+14  4.90453e+13  3.99024e+13  4.02909e+12
      5.27505  1.96071e+15  1.23153e+15  1.96071e+15  8.60786e+14  2.72299e+14  5.91312e+13  4.80496e+13  4.77985e+12
      5.15497  2.20576e+15  1.38615e+15  2.20576e+15  9.68509e+14  3.30657e+14  7.12964e+13  5.78424e+13  5.69877e+12
      5.03489  2.47729e+15   1.5563e+15  2.47729e+15  1.09018e+15  4.01519e+14   8.5977e+13  6.96446e+13  6.75615e+12
       4.9148  2.77751e+15  1.74615e+15  2.77751e+15  1.22211e+15  4.87568e+14  1.03646e+14  8.38311e+13  8.05337e+12
      4.79472  3.10843e+15  1.95502e+15  3.10843e+15  1.37124e+15  5.92053e+14  1.24976e+14  1.00919e+14  9.53867e+12
      4.67464  3.47245e+15  2.18313e+15  3.47245e+15  1.53117e+15  7.18926e+14   1.5069e+14  1.21472e+14  1.13443e+13
      4.55456  3.87146e+15  2.43622e+15  3.87146e+15  1.71149e+15  8.72983e+14  1.81657e+14  1.46222e+14  1.34017e+13
      4.43447  4.30748e+15  2.71128e+15  4.30748e+15  1.90376e+15  1.06004e+15  2.19008e+14  1.76018e+14  1.59508e+13
      4.31439  4.78235e+15  3.00943e+15  4.78235e+15  2.11927e+15  1.28716e+15  2.64003e+14  2.11826e+14  1.88195e+13
      4.19431  5.29767e+15  3.33692e+15  5.29767e+15   2.3492e+15  1.56292e+15  3.18287e+14  2.54955e+14  2.23699e+13
      4.07423  5.85461e+15  3.68752e+15  5.85461e+15  2.60203e+15  1.89774e+15   3.8374e+14   3.0682e+14  2.62594e+13
      3.95414  6.45327e+15   4.0665e+15  6.45327e+15  2.87159e+15  2.30427e+15  4.62518e+14  3.69279e+14  3.13216e+13
      3.83406  7.09435e+15  4.47492e+15  7.09435e+15  3.16226e+15  2.79785e+15  5.57522e+14  4.44318e+14  3.74305e+13
      3.71398  7.77633e+15  4.90242e+15  7.77633e+15  3.47223e+15  3.39712e+15   6.7201e+14  5.34709e+14  4.46579e+13
       3.5939  8.49722e+15  5.36362e+15  8.49722e+15   3.7993e+15   4.1247e+15  8.10003e+14  6.43316e+14    5.317e+13
      3.47381   9.2531e+15  5.84668e+15   9.2531e+15  4.14985e+15  5.00808e+15  9.76413e+14  7.74032e+14  6.31133e+13
      3.35373  1.00396e+16  6.33764e+15  1.00396e+16  4.50905e+15  6.08062e+15  1.17677e+15  9.31124e+14  7.41754e+13
      3.23365  1.08487e+16  6.85993e+15  1.08487e+16  4.89079e+15  7.38284e+15  1.41811e+15  1.12061e+15   8.8185e+13
      3.11357  1.16702e+16  7.38663e+15  1.16702e+16  5.26829e+15  8.96394e+15  1.70901e+15  1.34814e+15  1.04577e+14
      2.99348   1.2493e+16  7.90046e+15   1.2493e+16  5.66406e+15  1.08836e+16   2.0594e+15   1.6217e+15  1.23617e+14
       2.8734  1.33023e+16  8.43154e+15  1.33023e+16  6.04262e+15  1.32141e+16  2.48178e+15  1.95079e+15  1.45472e+14
      2.75332  1.40848e+16  8.93193e+15  1.40848e+16  6.42094e+15  1.60436e+16  2.99058e+15  2.34661e+15  1.69975e+14
      2.63324  1.48176e+16  9.39603e+15  1.48176e+16  6.79843e+15  1.94788e+16  3.60279e+15  2.82268e+15  1.94835e+14
      2.51315  1.54858e+16  9.84714e+15  1.54858e+16  7.10146e+15  2.36492e+16  4.34105e+15  3.39528e+15  2.25411e+14
      2.39307  1.60634e+16  1.02072e+16  1.60634e+16    7.452e+15  2.87123e+16  5.23029e+15   4.0848e+15   2.6067e+14
      2.27299  1.65279e+16  1.05274e+16  1.65279e+16  7.61923e+15  3.48589e+16  6.30161e+15  4.91228e+15   3.0115e+14
      2.15291  1.68499e+16  1.07636e+16  1.68499e+16  7.92131e+15  4.23207e+16  7.59107e+15  5.90789e+15  3.57103e+14
      2.03283  1.70078e+16  1.08423e+16  1.70078e+16  7.89226e+15  5.13791e+16  9.14365e+15  7.10369e+15  4.21546e+14
      1.91274  1.69785e+16  1.08816e+16  1.69785e+16   8.0978e+15   6.2376e+16  1.10156e+16  8.54458e+15  4.91647e+14
      1.79266  1.67299e+16  1.07775e+16  1.67299e+16  7.90119e+15  7.57259e+16  1.32659e+16  1.02735e+16  5.77385e+14
      1.67258   1.6257e+16  1.03931e+16   1.6257e+16  7.83877e+15  9.19335e+16    1.598e+16  1.23558e+16  6.73729e+14
       1.5525  1.55379e+16  1.00318e+16  1.55379e+16   7.5314e+15  1.11609e+17  1.92526e+16  1.48577e+16  7.95762e+14
      1.43241  1.45754e+16  9.43829e+15  1.45754e+16  7.08144e+15  1.35495e+17  2.31833e+16  1.78642e+16  9.42328e+14
      1.31233  1.33727e+16  8.56493e+15  1.33727e+16  6.75613e+15  1.64492e+17  2.79218e+16  2.14753e+16  1.11049e+15
      1.19225  1.19454e+16  7.75115e+15  1.19454e+16  5.81909e+15  1.99693e+17  3.36287e+16  2.58182e+16   1.2954e+15
      1.07217  1.03581e+16  6.71703e+15  1.03581e+16   5.5722e+15  2.42423e+17  4.04989e+16  3.10433e+16  1.50345e+15
     0.952083   8.6254e+15  5.67038e+15   8.6254e+15  4.21505e+15  2.94297e+17  4.87818e+16  3.73091e+16  1.75674e+15
        0.832  6.85174e+15  4.61564e+15  6.85174e+15  3.94441e+15  3.57264e+17  5.87417e+16  4.48409e+16  2.04646e+15
     0.711918  5.09333e+15  3.37668e+15  5.09333e+15  2.47662e+15  4.33699e+17  7.07424e+16  5.38948e+16  2.40428e+15
     0.591835  3.49699e+15  2.40307e+15  3.49699e+15  2.19754e+15  5.26478e+17  8.51905e+16  6.47763e+16  2.82948e+15
     0.471753  2.11087e+15  1.57107e+15  2.11087e+15  1.03028e+15  6.39098e+17  1.02575e+17  7.78185e+16  3.39167e+15
      0.35167   1.0142e+15  5.93511e+14   1.0142e+15   7.4992e+14  7.75795e+17  1.23548e+17  9.35417e+16  4.06166e+15
     0.231588  3.59503e+14  3.68192e+14  3.59503e+14  3.58063e+14  9.41728e+17  1.48775e+17  1.12404e+17  4.85886e+15
     0.111505            0            0            0            0  1.14314e+18  1.79095e+17  1.35044e+17  5.80562e+15

Pressure = 1 bar	 Temperature = 300 K
EIGENVECTORS:
l = 0
eigenvalue / collision frequency = 0.00841734
  well length  3.93573e-07  2.04512e-07  2.90182e-07  1.50861e-07  0.000152076  2.42024e-05  1.83492e-05            1
  E, kcal/mol           W0           W1           W2           W3           W4          W5t          W5c           S1           W0           W1           W2           W3           W4          W5t          W5c           S1
      34.9354  5.84238e-09  2.37022e-09   5.9476e-09  1.34707e-09  9.08882e-12  7.84252e-12   1.1341e-11  1.60671e-07  2.47826e-06  1.61664e-06  2.52289e-06  1.35572e-06  2.78859e-05  3.25993e-05   4.5753e-05     0.870073
      34.8153  6.83736e-09   2.8376e-09  6.62052e-09  1.18752e-09   3.5512e-11  1.72706e-11  1.33655e-11  1.86237e-07  2.41557e-06  1.61193e-06  2.33897e-06  9.95361e-07  8.95851e-05  5.92333e-05  4.45172e-05     0.836108
      34.6953  -4.6485e-09 -1.83401e-09 -4.21808e-09 -8.76245e-10  7.95943e-12  3.42083e-11  1.56353e-11  2.16186e-07 -1.36787e-06 -8.67748e-07 -1.24121e-06 -6.11714e-07  1.65093e-05  9.68077e-05  4.29961e-05     0.804773
      34.5752 -3.30562e-08 -1.31879e-08 -3.25399e-08 -6.41672e-09 -4.96865e-11 -1.49608e-12  3.87124e-13   2.4426e-07 -8.10227e-06  -5.1974e-06  -7.9757e-06 -3.73115e-06 -8.47372e-05 -3.49344e-06  8.78939e-07     0.753737
      34.4551 -3.46223e-09 -1.34859e-09 -3.58557e-09  -6.8271e-10  5.19247e-13 -2.68382e-11 -6.05826e-12  2.71878e-07 -7.06896e-07 -4.42723e-07 -7.32079e-07 -3.30671e-07  7.28117e-07 -5.17092e-05 -1.13566e-05      0.69547
       34.335 -1.88657e-08 -7.36264e-09 -1.85758e-08 -3.69759e-09 -3.33086e-11 -2.63224e-11 -6.86641e-12   3.0272e-07 -3.20881e-06  -2.0135e-06 -3.15949e-06 -1.49188e-06  -3.8404e-05 -4.18486e-05 -1.06275e-05     0.641879
      34.2149 -7.13182e-08 -2.86609e-08 -7.06676e-08 -1.40503e-08  -1.3548e-10 -1.02398e-11 -1.08887e-11   3.3206e-07 -1.01057e-05  -6.5298e-06 -1.00135e-05 -4.72259e-06 -0.000128437 -1.34334e-05 -1.39149e-05      0.58362
      34.0949 -3.16424e-08 -1.26133e-08 -3.12627e-08 -6.24189e-09 -5.12194e-11 -1.17373e-11 -9.08916e-12  3.59511e-07 -3.73554e-06 -2.39416e-06 -3.69071e-06 -1.74789e-06 -3.99253e-05  -1.2706e-05 -9.59049e-06     0.523771
      33.9748 -1.23809e-08 -4.88382e-09 -1.21932e-08 -2.44611e-09  2.54321e-11  4.83035e-11  1.22454e-11  3.88807e-07 -1.21781e-06 -7.72367e-07 -1.19935e-06 -5.70691e-07  1.63003e-05  4.31493e-05  1.06686e-05     0.469652
      33.8547 -3.42655e-08 -1.37807e-08 -3.35505e-08 -6.71857e-09 -5.36754e-11  2.49815e-12  2.67493e-11  4.19949e-07 -2.80836e-06 -1.81593e-06 -2.74976e-06 -1.30603e-06 -2.82873e-05  1.84145e-06  1.92431e-05     0.420607
      33.7346 -1.78133e-08 -7.18025e-09 -1.74025e-08 -3.28704e-09  1.96951e-11  4.08349e-11  3.46044e-11  4.43371e-07 -1.21656e-06 -7.88419e-07  -1.1885e-06 -5.32426e-07  8.53448e-06  2.48394e-05  2.05552e-05     0.368203
      33.6145  1.44582e-08  6.09578e-09  1.46808e-08  2.99421e-09  4.82464e-11 -2.28603e-11 -2.97711e-11  4.65047e-07  8.22853e-07  5.57777e-07   8.3552e-07  4.04146e-07  1.71905e-05 -1.14752e-05 -1.46023e-05     0.320289
      33.4944  4.29297e-08  1.69362e-08  4.22559e-08  8.19378e-09  1.10112e-10  5.15193e-11  2.33196e-11  4.78046e-07  2.03614e-06  1.29148e-06  2.00418e-06  9.21652e-07  3.22601e-05  2.13413e-05  9.44474e-06     0.273049
      33.3744  5.29242e-08  2.14167e-08  5.20861e-08  1.04041e-08  1.70649e-10  5.63658e-11  3.48013e-11  5.03071e-07  2.09205e-06  1.36109e-06  2.05892e-06  9.75302e-07  4.11096e-05  1.92688e-05  1.16389e-05      0.23835
      33.2543  5.84807e-08  2.38226e-08  5.83229e-08  1.18825e-08  1.78381e-10  8.36976e-11  6.06801e-11   5.2172e-07  1.92675e-06  1.26187e-06  1.92155e-06  9.28364e-07  3.53347e-05  2.36117e-05  1.67579e-05     0.205072
      33.1342 -4.14482e-08 -1.63689e-08 -4.01807e-08 -8.67728e-09 -9.86138e-11 -6.07967e-11 -4.07682e-11  5.51969e-07 -1.13825e-06 -7.22702e-07 -1.10344e-06 -5.65064e-07 -1.60622e-05 -1.41542e-05 -9.29736e-06     0.180016
      33.0141 -6.00958e-08 -2.41041e-08 -5.89567e-08 -1.19736e-08  -1.3982e-10 -8.37926e-11 -5.41582e-11  5.72826e-07 -1.37569e-06 -8.87099e-07 -1.34962e-06  -6.4993e-07 -1.87264e-05 -1.60997e-05 -1.01994e-05     0.154972
       32.894  -1.6871e-08 -6.82669e-09 -1.67175e-08 -3.05126e-09 -8.39126e-12  -1.6996e-11  1.82842e-11  6.01937e-07 -3.21951e-07 -2.09439e-07  -3.1902e-07 -1.38062e-07 -9.24125e-07 -2.69499e-06  2.84355e-06     0.135097
      32.7739 -2.54984e-08 -9.24961e-09  -2.5615e-08 -4.73102e-09 -7.97414e-11 -8.99206e-11 -4.66204e-11  6.45368e-07 -4.05656e-07 -2.36573e-07  -4.0751e-07 -1.78456e-07 -7.22119e-06 -1.17675e-05 -5.98752e-06     0.120125
      32.6539 -3.78615e-08 -1.54673e-08 -3.77317e-08  -7.6054e-09 -7.63402e-11 -1.22154e-10 -5.70186e-11  7.09017e-07 -5.02188e-07 -3.29818e-07 -5.00466e-07 -2.39169e-07 -5.68464e-06 -1.31929e-05 -6.04747e-06     0.109459
      32.5338 -3.58149e-08 -1.47011e-08 -3.44345e-08 -7.70027e-09 -7.45196e-11 -1.33747e-11 -1.56722e-11  8.12519e-07  -3.9608e-07  -2.6137e-07 -3.80814e-07 -2.01893e-07 -4.56296e-06 -1.19214e-06 -1.37274e-06     0.104046
      32.4137 -5.35046e-08 -2.06864e-08 -5.25203e-08 -1.01093e-08 -1.81048e-10 -1.00132e-10 -1.30666e-10   9.4648e-07 -4.93385e-07 -3.06664e-07 -4.84308e-07 -2.21002e-07 -9.11591e-06 -7.36637e-06 -9.45206e-06     0.100552
      32.2936  7.36051e-08  3.07375e-08  7.25103e-08  1.54731e-08  3.78992e-10  4.28969e-10  2.99545e-10  1.10381e-06  5.65987e-07  3.79966e-07  5.57568e-07  2.82057e-07  1.56915e-05  2.60458e-05  1.78954e-05    0.0972736
      32.1735 -1.74654e-08 -7.91453e-09 -1.77535e-08 -3.80193e-09  9.26824e-12  2.58562e-13  3.86971e-11  1.35495e-06 -1.11997e-07 -8.15883e-08 -1.13844e-07 -5.77933e-08  3.15548e-07  1.29573e-08   1.9093e-06     0.099072
      32.0534    1.407e-07  5.60054e-08  1.39194e-07  2.86219e-08  4.46336e-10  1.82657e-10  1.50428e-10  1.68489e-06  7.52455e-07  4.81489e-07    7.444e-07  3.62837e-07  1.24958e-05    7.555e-06  6.12989e-06     0.102206
      31.9334  6.91752e-09  3.09696e-09  7.34635e-09  1.55455e-09  1.66081e-10  7.23318e-11  3.47874e-12  2.11889e-06  3.08547e-08  2.22061e-08  3.27674e-08  1.64355e-08  3.82349e-06  2.46926e-06  1.17079e-07     0.106636
      31.8133  5.93938e-08  2.32614e-08  5.90743e-08  1.18124e-08   2.7263e-10  3.63407e-11  6.39414e-11  2.62341e-06  2.20965e-07  1.39116e-07  2.19777e-07  1.04162e-07  5.16121e-06  1.02398e-06   1.7774e-06     0.109576
      31.6932  2.03002e-07  8.07514e-08  1.99202e-07  4.11728e-08  6.77523e-10 -6.80231e-11 -1.11517e-10  3.31805e-06  6.29973e-07  4.02837e-07  6.18181e-07  3.02835e-07  1.05473e-05 -1.58206e-06 -2.56031e-06     0.115045
      31.5731  8.48179e-10  2.52401e-09 -3.21867e-10 -2.79718e-10  3.69842e-10  3.53862e-10  2.42206e-10  4.17862e-06  2.19572e-09  1.05035e-08 -8.33233e-10 -1.71619e-09  4.73453e-06   6.7931e-06  4.59297e-06     0.120258
       31.453 -3.12704e-08 -1.42027e-08 -2.84272e-08 -6.65978e-09 -1.02755e-11 -4.65135e-10 -1.50082e-10  5.28964e-06 -6.75335e-08 -4.93065e-08 -6.13932e-08 -3.40865e-08  -1.0817e-07  -7.3704e-06 -2.35074e-06     0.126384
       31.333  1.87157e-07  7.75585e-08  1.81475e-07  3.65466e-08   8.8024e-10  2.92375e-10  3.21105e-10  6.59118e-06  3.37222e-07  2.24637e-07  3.26984e-07  1.56054e-07     7.62e-06  3.82406e-06  4.15422e-06     0.130692
      31.2129  2.68587e-08  8.88107e-09   2.4789e-08  5.82487e-09  2.55306e-10  -2.4862e-10 -2.01801e-10  8.25838e-06  4.03782e-08  2.14618e-08  3.72666e-08  2.07514e-08  1.81746e-06  -2.6842e-06  -2.1565e-06     0.135877
      31.0928  1.08777e-07  4.38411e-08  1.06486e-07  2.01774e-08  1.10381e-09  5.43462e-10   2.0223e-10  1.03035e-05  1.36451e-07  8.84012e-08  1.33578e-07  5.99775e-08  6.46181e-06  4.84335e-06  1.78508e-06     0.140665
      30.9727  -1.2978e-07 -4.87994e-08 -1.25785e-07  -2.5163e-08  3.31704e-10  6.59702e-10  3.58852e-10  1.29143e-05  -1.3585e-07 -8.21099e-08 -1.31668e-07 -6.24133e-08  1.59685e-06   4.8531e-06  2.61653e-06     0.146283
      30.8526 -9.65943e-08 -3.82227e-08  -9.6283e-08 -2.13404e-08  2.46922e-10 -2.07949e-10  -4.4639e-10  1.59752e-05 -8.43805e-08 -5.36705e-08 -8.41086e-08 -4.41709e-08  9.77534e-07 -1.26283e-06 -2.68856e-06     0.150144
      30.7325 -2.18886e-07 -9.08048e-08 -2.17686e-07 -4.70654e-08 -1.38174e-10 -4.55352e-10 -5.67613e-10  1.96606e-05 -1.59579e-07 -1.06411e-07 -1.58704e-07 -8.12988e-08  -4.4984e-07 -2.28267e-06   -2.824e-06     0.153324
      30.6125 -1.14053e-07 -4.40812e-08 -1.06859e-07 -1.89978e-08  6.30035e-10 -2.41388e-10 -1.98054e-10  2.41811e-05 -6.94005e-08 -4.31145e-08  -6.5023e-08 -2.73882e-08  1.68679e-06 -9.98919e-07 -8.13966e-07     0.156471
      30.4924  2.58142e-07  1.07219e-07   2.5776e-07  5.25454e-08  1.98161e-09  4.24915e-10 -2.03836e-11  2.96942e-05  1.31112e-07  8.75313e-08  1.30918e-07  6.32269e-08  4.36293e-06  1.45161e-06 -6.92034e-08     0.159434
      30.3723   4.0326e-07  1.56705e-07  3.89374e-07  7.65952e-08  3.09791e-09   4.9117e-10  4.08975e-10  3.63246e-05  1.70971e-07  1.06789e-07  1.65084e-07  7.69318e-08  5.60912e-06  1.38519e-06  1.14702e-06      0.16185
      30.2522 -4.27204e-07 -1.69367e-07 -4.22409e-07 -8.65518e-08  6.03265e-10 -1.50536e-10  2.99321e-11  4.43288e-05 -1.51203e-07 -9.63505e-08 -1.49506e-07 -7.25684e-08  8.98262e-07 -3.50484e-07  6.93504e-08     0.163966
      30.1321  6.60789e-08  1.92925e-08   5.4312e-08   8.0171e-09  3.11235e-09  1.00298e-09  6.51348e-10   5.3804e-05  1.95256e-08  9.16274e-09  1.60486e-08  5.61158e-09  3.81112e-06  1.92779e-06  1.24672e-06     0.165187
       30.012 -4.50487e-07 -1.79795e-07 -4.43223e-07  -8.9999e-08   1.4379e-09 -1.48775e-10 -6.81282e-10  6.53641e-05  -1.1114e-07 -7.12945e-08 -1.09348e-07 -5.25936e-08    1.448e-06 -2.36071e-07 -1.07727e-06     0.166651
       29.892  1.52207e-07  6.75564e-08  1.54663e-07  3.12077e-08   4.2985e-09 -4.66736e-11 -6.25366e-11  7.93114e-05  3.13545e-08  2.23675e-08  3.18604e-08   1.5227e-08  3.55983e-06 -6.11443e-08 -8.16936e-08     0.167887
      29.7719  1.56667e-08  4.15585e-09  2.08551e-08  3.18858e-09  4.95419e-09  6.16447e-10   -2.519e-10  9.60728e-05  2.69494e-09  1.14898e-09  3.58744e-09  1.29909e-09  3.37414e-06   6.6672e-07 -2.71855e-07     0.168865
      29.6518  3.33748e-08  1.14291e-08  3.42714e-08  5.91692e-09  5.80434e-09  4.65871e-10 -2.04831e-10  0.000116252  4.79437e-09  2.63876e-09  4.92316e-09  2.01305e-09  3.25105e-06  4.15998e-07 -1.82632e-07      0.16965
      29.5317   -5.947e-08 -2.43819e-08 -6.57273e-08 -1.00094e-08  7.34701e-09  3.12371e-10  2.79931e-10  0.000140537 -7.13477e-09 -4.70133e-09 -7.88548e-09 -2.84392e-09  3.38427e-06  2.30291e-07  2.06208e-07       0.1703
