Pressure (atm),Temperature (K),B1_Frequencies_1_R1->P1,B1_Energy_1_R1->P1,B4_Energy_1_R1->P1,W1_Frequencies_1_R1->P1,B3_Frequencies_1_R1->P1,R1_Frequencies_1_R1->P1,B2_Frequencies_1_R1->P1,B4_SymmetryFactor_1_R1->P1,B1_SymmetryFactor_1_R1->P1,colrel_Sigmas_R1->P1,W3_SymmetryFactor_1_R1->P1,B3_SymmetryFactor_1_R1->P1,W3_Energy_1_R1->P1,P1_Frequencies_1_R1->P1,B2_SymmetryFactor_1_R1->P1,B4_Frequencies_1_R1->P1,W1_SymmetryFactor_1_R1->P1,colrel_PowerOne_R1->P1,colrel_FactorOne_R1->P1,R1_Energy_1_R1->P1,W3_Frequencies_1_R1->P1,P1_SymmetryFactor_1_R1->P1,colrel_Epsilons_R1->P1,B2_Energy_1_R1->P1,B3_Energy_1_R1->P1,R1_SymmetryFactor_1_R1->P1,W1_Energy_1_R1->P1,P1_Energy_1_R1->P1
0.2154,1200.0,-0.06051542297820658,-0.0019355707908173044,-0.00021507829259565206,-5.264738334885466e-07,-0.35730810529081536,1.2630797019681244,-0.8510550545880001,-0.0025321604276102054,-0.014242418788687549,2.705390473617803e-06,-5.275063332689569e-06,-0.2910166936487796,-1.532463921646875e-06,0.0,-0.6738993055753656,-0.0034129487769119574,-3.024729020738581e-06,7.606294329326285e-06,5.3304390615139524e-06,0.4193484192237241,-1.5867464338132522e-05,0.0,6.214119605208154e-07,-0.2857308808462198,-0.1275730792701196,0.9999891225307577,7.056147352881544e-07,0.0
0.2154,1300.0,-0.07005948338521822,-0.0021770325162167813,-0.00026510460231825305,-1.394972228729741e-07,-0.3687968111270117,1.3544047094644218,-0.9212567813166274,-0.0030796661083648757,-0.016401706387020903,2.4382335613351357e-06,-3.5714021192983584e-06,-0.2813066592768907,-1.4127242289349436e-06,0.0,-0.6815253425226521,-0.004141796998076241,-3.074757837190741e-06,6.671239144153573e-06,4.712634164172597e-06,0.38708810548983064,-1.379712879198506e-05,0.0,5.150890542082442e-07,-0.266895799415092,-0.11446149690362205,0.9999859204908648,6.93045492717016e-07,0.0
0.2154,1400.0,-0.07966009916825217,-0.002406819781560886,-0.00032459421152196063,3.1464082100651584e-08,-0.3775177256227878,1.4375770327783384,-0.9858128821483453,-0.003825311774932343,-0.01856117470574008,2.1651741334606086e-06,-2.218889687997039e-06,-0.27233371414858826,-1.244757625631199e-06,0.0,-0.6882092207229881,-0.005197606643998094,-2.9011105100338833e-06,5.735068760603885e-06,4.02085019701145e-06,0.3594357292874167,-1.2185401711585377e-05,0.0,3.9641750142402563e-07,-0.2504180790165573,-0.1034887070990738,0.9999831030242126,5.743518926786111e-07,0.0
0.2154,1500.0,-0.08919429931879645,-0.0026224278526759195,-0.00039305249898071137,4.127311146618748e-08,-0.38393694867643013,1.5134592022671916,-1.0451677495068925,-0.004775646080934349,-0.020694079864722704,1.8786052054086898e-06,-1.1901520417284945e-06,-0.26397773960083964,-1.0474494411406297e-06,0.0,-0.6940898381661087,-0.006596350909720426,-2.572143050245254e-06,4.8318884198625225e-06,3.2911019292041077e-06,0.3354700072455661,-1.0913092322274019e-05,0.0,2.786183128970118e-07,-0.2358812293567771,-0.09418190592038884,0.9999808458800363,3.9247704180265985e-07,0.0
0.2154,1600.0,-0.09857231129608932,-0.002822686214212772,-0.00046952929458866027,-5.35197934656105e-08,-0.3884517281696068,1.5828436270063304,-1.0997746271910396,-0.005921587884168994,-0.02278144742611004,1.5906824441896313e-06,-4.4159428863927087e-07,-0.25615180079953015,-8.371350436506413e-07,0.0,-0.6992804625382947,-0.008326357083659341,-2.1487923095038605e-06,3.992984807637071e-06,2.5723634049826484e-06,0.31449997062188334,-9.875122965967095e-06,0.0,1.7141204821294108e-07,-0.22296082100316084,-0.08619553286123265,0.9999792520838007,1.8404931838024675e-07,0.0
0.2154,1700.0,-0.10773111923781825,-0.0030073390357818744,-0.0005528694766746657,-2.0400811371321143e-07,-0.3913966481893769,1.6464420328060572,-1.1500711788509135,-0.007245154918987804,-0.024810435402974403,1.3185991720006445e-06,7.364687195621345e-08,-0.2487908492891602,-6.265565441127715e-07,0.0,-0.703875299549403,-0.01035987068009581,-1.6801107392340203e-06,3.2419044318508055e-06,1.909177137145229e-06,0.29599720233091076,-8.987146824623405e-06,0.0,8.119815372917469e-08,-0.2114006343717021,-0.0792717063357759,0.9999783653922706,-2.281009425242227e-08,0.0
0.2154,1800.0,-0.11662846519006106,-0.003176722813419452,-0.0006418721771732277,-3.7165453607653966e-07,-0.39305136657561984,1.7048856142532782,-1.1964668432166816,-0.00872412440814252,-0.026772865027139183,1.0781817348912709e-06,3.995386948327131e-07,-0.24184455274604194,-4.249603451218662e-07,0.0,-0.7079536484437042,-0.012661149301609307,-1.2030917444408505e-06,2.593832963660947e-06,1.3357223212944462e-06,0.27955067551787555,-8.185286101306073e-06,0.0,1.1686625986895417e-08,-0.2009957650371815,-0.07321444885572359,0.9999781863972939,-2.0809518599336058e-07,0.0
0.2154,1900.0,-0.1252378008338397,-0.0033315343179895892,-0.0007353838827585188,-5.280026178466462e-07,-0.3936485176128322,1.7587302595837904,-1.2393373002466896,-0.010335031843022634,-0.02866401561669764,8.816171206769377e-07,5.746640505541032e-07,-0.23527270075266574,-2.3862623778254433e-07,0.0,-0.7115827686669646,-0.015191726655791717,-7.442168031303998e-07,2.0567027617831437e-06,8.751178742367183e-07,0.2648358607008435,-7.42323948319527e-06,0.0,-3.541507937471851e-08,-0.19158046284600727,-0.06787241972226839,0.9999786867725898,-3.5858511736790135e-07,0.0
0.2154,2000.0,-0.13354425233532405,-0.0034726703489048705,-0.000832347527131243,-6.532243372778364e-07,-0.3933810760513285,1.8084638366780568,-1.2790230930677846,-0.012054977523536575,-0.030481681333458296,7.370985835578183e-07,6.316141231777585e-07,-0.22904222577227593,-7.149187700431924e-08,0.0,-0.714820000987577,-0.017913626737833224,-3.214761423319233e-07,1.6327911084172387e-06,5.408242793034887e-07,0.25159310402988755,-6.668766081523863e-06,0.0,-5.980608647558148e-08,-0.18301924488148089,-0.06312706557145008,0.9999798204166643,-4.6634146679044125e-07,0.0
0.2154,2100.0,-0.1415414883669454,-0.003601120565092246,-0.0009318238790594428,-7.3439041549412e-07,-0.39240888359616233,1.8545139732586706,-1.3158305753997135,-0.01386263007793097,-0.032225452720652754,6.49268179430439e-07,5.972737610208576e-07,-0.22312524394277575,7.426990379718992e-08,0.0,-0.7177144167959205,-0.020791185963117385,5.368754610024037e-08,1.3202707800334855e-06,3.3865505801176704e-07,0.2396121844409555,-5.9003983906225774e-06,0.0,-6.21233205341132e-08,-0.17520030825673036,-0.058884316173014435,0.9999815315793594,-5.273476747398019e-07,0.0
0.2154,2200.0,-0.1492293326231228,-0.003717897970777024,-0.001032996340231069,-7.638497946407813e-07,-0.39086426277070097,1.8972555536430862,-1.3500340705021694,-0.015738712607354762,-0.03389617871420988,6.199139129251733e-07,4.934752565630066e-07,-0.21749774537711353,1.9776936337492243e-07,0.0,-0.7203081421557791,-0.023791970841601815,3.7471663930662756e-07,1.1145168516884816e-06,2.687457375892517e-07,0.2287210827529565,-5.104678739002507e-06,0.0,-4.359263479988513e-08,-0.1680305827036117,-0.055068655531993985,0.9999837605009545,-5.403905071420103e-07,0.0
0.2154,2300.0,-0.15661196530727284,-0.0038239954165692758,-0.0011351663789346727,-7.378573339079637e-07,-0.3888567568710992,1.9370175814494153,-1.381878576399705,-0.017666168474857386,-0.035495568454312995,6.486760178997248e-07,3.3775408633711775e-07,-0.2121387022797817,2.990196348554733e-07,0.0,-0.7226374415937952,-0.026887130055488023,6.386006563622571e-07,1.0091299956507723e-06,3.272359032931018e-07,0.21877768036873332,-4.273962243624219e-06,0.0,-5.778720256640423e-09,-0.16143196886763367,-0.051618817863245604,0.9999864471565526,-5.06188476753245e-07,0.0
0.2154,2400.0,-0.1636965797157501,-0.00392035972320533,-0.0012377441372613859,-6.55473831619707e-07,-0.38647708545786325,1.9740892845922207,-1.41158262991328,-0.019630137524500216,-0.03702589916711143,7.336644265012179e-07,1.4407953502512843e-07,-0.2070294488564383,3.786469478755583e-07,0.0,-0.7247336155182997,-0.030051407415914853,8.448383233704523e-07,9.96700745961967e-07,5.076082863128601e-07,0.2096635329291081,-3.4047283247482647e-06,0.0,4.958884879746099e-08,-0.15533844533372976,-0.04848461586914889,0.9999895336240169,-4.2673576555990684e-07,0.0
0.2154,2500.0,-0.17049238554564783,-0.004007877536776946,-0.001340236971495655,-5.17714219167373e-07,-0.38380042119826424,2.0087254555131,-1.4393411122224975,-0.021617827131421057,-0.03848980352039651,8.7195976617514e-07,-7.649341370123916e-08,-0.20215324022466882,4.3767519350677184e-07,0.0,-0.7266237484784721,-0.03326296286716376,9.946520060844138e-07,1.0693599526496792e-06,8.017083115129123e-07,0.2012791378813268,-2.496312310523047e-06,0.0,1.2073314335133247e-07,-0.14969382004735382,-0.045624571322991324,0.9999929654846169,-3.048207239095151e-07,0.0
0.2154,2600.0,-0.17700987407044458,-0.004087368851438551,-0.0014422375430106537,-3.269037307838365e-07,-0.38088909267413784,2.041151075723372,-1.4653278817919893,-0.023618331185825736,-0.039890116058800065,1.0600013603040083e-06,-3.1526719252943193e-07,-0.1974949308333139,4.773689147490037e-07,0.0,-0.7283313357844043,-0.03650309485984812,1.090404006191365e-06,1.2191622985139054e-06,1.200495140765503e-06,0.19354029376413523,-1.5499685777784536e-06,0.0,2.0590667917517493e-07,-0.144449965277121,-0.043004122785342484,0.9999966925622362,-1.4367992339997135e-07,0.0
0.2154,2700.0,-0.18326028000824654,-0.004159585431042896,-0.001543412359378598,-8.62004547142763e-08,-0.3777948084670453,2.0715652971445753,-1.4896981820352437,-0.025622429504398875,-0.04122976333090476,1.2938776947131973e-06,-5.654380776348719e-07,-0.1930407338853989,4.991209442465151e-07,0.0,-0.7298768098469025,-0.03975592175110653,1.1351694793731111e-06,1.4383440000337826e-06,1.6945792504653844e-06,0.18637526820749953,-5.681882153989509e-07,0.0,3.034393924027356e-07,-0.1395654193576646,-0.040594254240044425,1.0000006692221939,5.324534403003387e-08,0.0
0.2154,2800.0,-0.1892551905910854,-0.00422521226332493,-0.001643491224109116,2.0075279908060298e-07,-0.3745604855566533,2.100144858866804,-1.51259080701477,-0.02762238684012053,-0.0425116862088403,1.5695376385736492e-06,-8.217165067832935e-07,-0.18877803659302353,5.043735132680116e-07,0.0,-0.7312779833260702,-0.043008056700067875,1.1324284711577766e-06,1.7194880820015551e-06,2.274596130025763e-06,0.17972257251144327,4.4579144561600876e-07,0.0,4.117665710026609e-07,-0.13500426947193844,-0.038370434629079464,1.0000048543857607,2.8247659554977156e-07,0.0
0.2154,2900.0,-0.1950062645062951,-0.004284870801329929,-0.0017422577885924976,5.300780690680142e-07,-0.37122175246080696,2.1270470153759744,-1.5341300287217865,-0.029611762191879776,-0.043738785854797006,1.8829396861766927e-06,-1.0800193366971588e-06,-0.1846952546329845,4.94564098304706e-07,0.0,-0.732550423007524,-0.04624829568855797,1.0858472724616463e-06,2.055623148101808e-06,2.931457185281258e-06,0.17352919643047032,1.4883345192613785e-06,0.0,5.294430932103286e-07,-0.13073525182310125,-0.03631178971990607,1.0000092113685224,5.406101683280786e-07,0.0
0.2154,3000.0,-0.2005250326637016,-0.004339123170939765,-0.001839541246009783,8.978377623103486e-07,-0.3678081858590966,2.1524120457394234,-1.5544273002079896,-0.031585233826613004,-0.04491388700428674,2.2301539315037467e-06,-1.3372221086900788e-06,-0.18078171468845797,4.7108933695756656e-07,0.0,-0.7337077658563481,-0.0494673289604299,9.991260346510383e-07,2.4402752379419134e-06,3.6565103912957273e-06,0.16774919581971923,2.5556490405821926e-06,0.0,6.551484945627442e-07,-0.12673102145964538,-0.03440044948125585,1.0000137076163238,8.2438916697232e-07,0.0
0.4641,200.0,-0.002949565778160599,-8.505440695528608e-05,-8.805426721148647e-06,3.4261469626459604e-05,-0.012542333096999784,0.018816762792493343,-0.007348791458871405,3.6237678249917607e-05,-0.0009571707063619725,-0.00020050816220808294,0.00012709734147540365,-0.6221297827875558,-0.00010604790665556713,0.0,-0.3551769950123423,6.933737614245578e-05,-0.00010906413642752189,6.995785226500832e-05,-0.00020026089424146688,2.5160898268486833,0.00022607139526742862,0.0,6.75610512998953e-05,-0.8500275934562176,-1.5202820251730298,0.999978939984245,-5.909656254370343e-05,0.0
0.4641,210.0,-0.0028290196404145707,-0.00015814988459848792,-2.4998638386120523e-05,-3.063254652206706e-05,-0.01476527915925721,0.02370277556819712,-0.008759035936081546,-0.0004203536588778718,-0.0007851928941675273,-0.00014479113882966718,6.620140079481308e-05,-0.6082934870021427,-3.5567627530094638e-06,0.0,-0.3683279648669231,-0.0007304858173396738,-9.817636781462322e-06,2.7004873442032508e-05,-0.0002137906466821516,2.3962445785255464,0.0001836558307761365,0.0,-4.712333614263197e-05,-0.8431599594741483,-1.4171545237999892,1.000015476118192,-1.349133374505062e-05,0.0
0.4641,220.0,-0.0033409854012212293,-0.00023079636843854485,5.648770087301477e-06,-1.4170436249741919e-05,-0.018404651520541597,0.029180321937837858,-0.01212959879766093,0.0002415556932140759,-0.0008782352344418406,-0.00011745968576308865,6.339268876066883e-05,-0.5954671286236728,8.61294771596595e-06,0.0,-0.3814260291659025,0.00044991023665518767,4.9530194974860975e-06,2.579047547107419e-05,-0.00017478465085309428,2.287326214263408,0.00018026408840611437,0.0,-3.5034706951254315e-05,-0.8363456131685127,-1.3260766284220158,1.0000091135245375,4.5491204168316096e-07,0.0
0.4641,230.0,-0.003529727511947573,-0.00023450555130327666,1.0622640276858145e-05,2.7858971724194975e-06,-0.021754342583990872,0.03530451237896333,-0.015104279507823164,0.0002861870304249686,-0.0009105581317209229,-0.00010773654210978118,6.931724376622445e-05,-0.5832756663790871,4.367821653767395e-06,0.0,-0.39338059134220543,0.0005318942496573227,1.6568631969264341e-06,2.7173058565212225e-05,-0.0001483835402677832,2.1878935934968204,0.00017403233161412474,0.0,-1.656189150824568e-05,-0.8284515009468602,-1.2443538968216172,1.0000032325149288,3.3640019612851317e-06,0.0
0.4641,240.0,-0.0035275632796886807,-0.00020807226399252934,1.6803748882331562e-06,8.644213937443667e-06,-0.025065521044955595,0.04205468324209588,-0.01802462129539053,1.420651414627448e-05,-0.0008997693334239032,-0.00010516883351488707,7.153578362629027e-05,-0.5717582154114378,1.4885048286770677e-06,0.0,-0.40441934279688063,4.6362397726528945e-05,-1.8186429620827746e-06,2.4737298008957684e-05,-0.0001377264951926084,2.0967476894617003,0.00016243752321716632,0.0,-1.0832800310012984e-05,-0.8194917764748156,-1.1706754882952255,1.000002730772667,2.9369028439494846e-06,0.0
0.4641,250.0,-0.0035274900432277177,-0.00018335466062888332,-6.901481125095699e-06,7.327279407784439e-06,-0.028631916131276546,0.049394245819241386,-0.021338808512836795,-0.00022457918086300204,-0.0008931920393064467,-0.00010386506224727282,6.917572074037393e-05,-0.5609410435400938,1.7022249557840893e-06,0.0,-0.4148182020084707,-0.00038396449638429216,-2.646931239588505e-06,1.973499423207256e-05,-0.00013499408900679446,2.0128881546198762,0.0001495096617707749,0.0,-1.3549427186852246e-05,-0.8097277966365435,-1.1040924178522105,1.0000046310798634,1.8656453352845645e-06,0.0
0.4641,260.0,-0.003613651647271821,-0.00017251791140700354,-9.827820215264915e-06,3.5611540064234006e-06,-0.03253741584267167,0.05729000089801161,-0.02521701548788086,-0.0003053200626207158,-0.0009120343361057262,-0.00010143972664245176,6.408940752538727e-05,-0.5507947157862548,3.4179996466167835e-06,0.0,-0.4247126472641198,-0.0005340026197055849,-1.7403543181891014e-06,1.4071052992751966e-05,-0.00013403469876139691,1.9354732205936203,0.00013814665308067495,0.0,-1.865411843149533e-05,-0.7994124934428576,-1.043771671420768,1.0000061862148935,9.60195826938127e-07,0.0
0.4641,270.0,-0.003789672388280005,-0.00017558849610583815,-7.6186138193720334e-06,7.111180614094068e-08,-0.03673772770074624,0.06571496808909844,-0.029641131697416345,-0.0002467685101683996,-0.0009565230554828465,-9.742920417397585e-05,5.8102119947619085e-05,-0.5412611331821805,5.201152801303892e-06,0.0,-0.43414211391330204,-0.00043436710137996964,-3.165767709879958e-07,8.869974797501395e-06,-0.00013188185861298971,1.8637880178739727,0.00012938340184548745,0.0,-2.2664258138784283e-05,-0.7887389900217376,-0.9889591924563893,1.0000061717702773,3.6918456607148335e-07,0.0
0.4641,280.0,-0.004025636908969548,-0.00018795002990485655,-2.7902345953607223e-06,-2.1264500833305633e-06,-0.04115017045339498,0.07464638393374037,-0.034523476205379586,-0.00011600325700185165,-0.001018056310961023,-9.219167238290532e-05,5.239418597947877e-05,-0.5322773447409209,6.347579343510343e-06,0.0,-0.44310872420808206,-0.00020296952382437274,8.776938425387656e-07,4.535450846734026e-06,-0.00012775556239664264,1.7972204306313029,0.00012309818763294258,0.0,-2.440282925036681e-05,-0.7778457963345627,-0.9389839799395059,1.000004485866786,4.1774710435755486e-08,0.0
0.4641,290.0,-0.004287509140051857,-0.00020455465482771234,2.250470330166445e-06,-2.9742159838546316e-06,-0.045700696192750086,0.08406331787383055,-0.0397749536128065,2.378876613131733e-05,-0.0010870543590955038,-8.630592644932553e-05,4.7547362398404746e-05,-0.5237869665621032,6.706896308886916e-06,0.0,-0.4516111189274829,4.792113293941042e-05,1.5540666345480203e-06,1.0592485762407244e-06,-0.0001219602776762632,1.7352426463410815,0.00011869356020376026,0.0,-2.3987902780348832e-05,-0.7668321690665685,-0.8932611163863927,1.000001575190656,-1.088419999380701e-07,0.0
0.4641,300.0,-0.004549785134388573,-0.00022161124475189646,5.951701142457634e-06,-2.8107306628169405e-06,-0.05033886913753414,0.0939451152730409,-0.04533092915749643,0.00013164982861026535,-0.0011563488772237604,-8.029880596670196e-05,4.373693072904365e-05,-0.5157432458863068,6.4178588667287885e-06,0.0,-0.4596574100014858,0.000244757305897499,1.7084129040255914e-06,-1.7360270291533804e-06,-0.00011516667058036676,1.6773968336303453,0.00011550096845783864,0.0,-2.2051942772677928e-05,-0.755771165618795,-0.851287757212777,0.9999980381339167,-1.5569742673201805e-07,0.0
0.4641,310.0,-0.004798250206100203,-0.00023690223073550347,7.651559990342945e-06,-2.0537736739467353e-06,-0.05503688279678241,0.10427068944901648,-0.051154189553226107,0.00018953338716072875,-0.0012219004013855521,-7.455313278356737e-05,4.090719043055462e-05,-0.5081082200071547,5.7185950936776734e-06,0.0,-0.4672667907421132,0.0003543977349784004,1.468378781812873e-06,-4.058261298816438e-06,-0.00010804135656293867,1.623283818667638,0.00011296276544460495,0.0,-1.929996772925423e-05,-0.7447184905784308,-0.8126344695346802,0.9999944160859097,-1.4893447530633858e-07,0.0
0.4641,320.0,-0.005028267965657886,-0.00024951976493314603,7.3448390038437385e-06,-1.0579909398523334e-06,-0.05978306127385831,0.11501837920831126,-0.05722871487172343,0.00019633959251207065,-0.0012823096096335734,-6.93015770915105e-05,3.889469901460968e-05,-0.5008506605453962,4.8417447708011095e-06,0.0,-0.4744665856327325,0.0003738374419707972,9.963842410427064e-07,-6.083178012877241e-06,-0.0001010986020896704,1.5725539815190706,0.00011068367378948694,0.0,-1.6312706570931706e-05,-0.7337179741492735,-0.7769348714613421,0.999991111903873,-1.192330348098607e-07,0.0
0.4641,330.0,-0.005241734005229175,-0.0002594466225352492,5.409221878308287e-06,-7.152819112439423e-08,-0.06457498243805061,0.12616609777792767,-0.06355155589761784,0.0001609594443099336,-0.0013379741723798218,-6.465412320502227e-05,3.7503669467510775e-05,-0.4939440570938679,3.969298478332628e-06,0.0,-0.48128835431503364,0.00031802659641004717,4.391513268814868e-07,-7.935535801393084e-06,-9.467038021159497e-05,1.524899835987788,0.0001084197534844725,0.0,-1.3490424929981645e-05,-0.7228048514838531,-0.743875477180943,0.9999883787253534,-8.363132366014755e-08,0.0
0.4641,340.0,-0.005444174491486716,-0.000267171065217807,2.3824201018216285e-06,7.597883165135252e-07,-0.06941414343261014,0.13769158673527343,-0.07012590889956681,9.660458699944701e-05,-0.0013902925257938896,-6.063326570063224e-05,3.654691650732985e-05,-0.4873650713647591,3.221864376538012e-06,0.0,-0.4877645863910914,0.00020986106673477405,-9.246196345881892e-08,-9.691571544595765e-06,-8.892935246167187e-05,1.480049915707277,0.00010604466641349668,0.0,-1.1064576878202887e-05,-0.7120077398237855,-0.7131866688356077,0.9999863410492573,-5.055654444490909e-08,0.0
