Pressure (atm),Temperature (K),W1_Energy_1_R->P2,W1_Energy_1_R->P3,W1_Energy_1_R->P1,W1_Energy_1_W2->P1,W1_Energy_1_P1->P2,W1_Energy_1_P1->P3,W1_Energy_1_P2->P3
1.0,550.0,-5.210321567317935e-07,-1.1547582057473285e-06,-1.0767193635559557e-05,0.00026884345084703354,-4.939233207445256e-05,1.7044435743653443e-07,-7.250092944948411e-06
1.0,560.0,-2.9504274273851645e-07,-1.0214040787804033e-06,-8.981234372181626e-06,-0.0010197538633690678,-4.312339279776192e-05,1.942820220777362e-07,-5.933228325965435e-06
1.0,570.0,3.971437191157312e-08,-8.074239883817656e-07,-6.572224407478813e-06,-0.0021377304794025853,-3.397960319354845e-05,2.0284571214579513e-07,-4.104418905725819e-06
1.0,580.0,4.3304492588799074e-07,-5.362849536669535e-07,-3.785835783212382e-06,-0.0030114348098915404,-2.2947541655552404e-05,1.9644704806487417e-07,-1.967654837835471e-06
1.0,590.0,8.353473240117828e-07,-2.329991098771656e-07,-8.711316735482121e-07,-0.003595291176501135,-1.1048501002959301e-05,1.763063171580546e-07,2.716197885656673e-07
1.0,600.0,1.201212849596877e-06,7.786786483574757e-08,1.9373056594372803e-06,-0.00386938978278236,7.378041285119824e-07,1.443224459564287e-07,2.4213370996946763e-06
1.0,610.0,1.4919653688538217e-06,3.737233573817455e-07,4.432484250915574e-06,-0.0038358229944306737,1.1530389453484793e-05,1.0285074407793668e-07,4.313513276796216e-06
1.0,620.0,1.6772214129135326e-06,6.350210079188804e-07,6.4436279999035276e-06,-0.00351440811378555,2.0585858125892024e-05,5.450115057115101e-08,5.811125098314401e-06
1.0,630.0,1.7356039825849089e-06,8.459231111385475e-07,7.840853590933997e-06,-0.0029382749499589846,2.732093483416421e-05,1.96436603047255e-09,6.811650741357002e-06
1.0,640.0,1.6547676741050514e-06,9.946121169433536e-07,8.536562827070092e-06,-0.0021496565794739877,3.1321253590286445e-05,-5.2130809965388776e-08,7.2478679786425975e-06
1.0,650.0,1.4308963634372305e-06,1.0733178427012612e-06,8.48424850212085e-06,-0.0011960979187178476,3.2339168783387985e-05,-1.053286040858483e-07,7.0865206285683495e-06
1.0,660.0,1.0678253695922749e-06,1.078126825104039e-06,7.67538570863947e-06,-0.00012720479491190833,3.0283300967268886e-05,-1.5542752549045437e-07,6.325433242987153e-06
1.0,670.0,5.759226377934954e-07,1.0086352968741305e-06,6.135014740227682e-06,0.001008017917011636,2.5202290383193477e-05,-2.0053469538624313e-07,4.9895907129912156e-06
1.0,680.0,-2.915761634205324e-08,8.674999150817995e-07,3.916536766871465e-06,0.0021632399386546566,1.7264910548475306e-05,-2.3909686068999405e-07,3.126622677206481e-06
1.0,690.0,-7.277574831653838e-07,6.599316173694839e-07,1.0961508346146322e-06,0.0032963292291874205,6.738325989698989e-06,-2.6991196920705584e-07,8.020496073899416e-07
1.0,700.0,-1.4974640790668803e-06,3.931692983114662e-07,-2.2327302350617384e-06,0.00437038145515206,-6.03407878762152e-06,-2.9212511802246716e-07,-1.9054308489230316e-06
1.0,800.0,-8.13650623096661e-06,-3.403663458780057e-06,-3.9834954249527193e-05,0.00785540551064756,-0.00016474010621925008,-5.0917749636488246e-08,-3.088655072449532e-05
1.0,900.0,-4.788699189251557e-06,-4.2732203464689555e-06,-3.666995566859128e-05,0.0005776670190318962,-0.00017758563664915962,4.987623335766241e-07,-2.6573343547653143e-05
1.0,1000.0,4.6194971813252024e-06,-1.466610619109945e-06,5.806765115848456e-06,-0.005737352652106342,-3.33306412765501e-05,6.494070395780227e-07,5.634894775167034e-06
1.0,1100.0,1.0415202098802236e-05,1.6667209675476864e-06,4.628410911615012e-05,-0.0060273055052967985,0.00011165070093667526,3.025079028213978e-07,3.18286207081052e-05
1.0,1200.0,8.471546382902619e-06,2.7032070145234313e-06,5.752741703956314e-05,-0.0022352306616086133,0.00014880917883926256,-2.5992515181500707e-07,3.294560541936143e-05
1.0,1300.0,6.675125697658658e-07,1.3244435078077168e-06,3.7151366246609175e-05,0.002107444202757335,6.567492373978967e-05,-7.24016174724774e-07,1.0777427283921737e-05
1.0,1400.0,-8.585756196903472e-06,-1.5150083185556659e-06,-2.446335445443657e-06,0.004725617022482365,-9.111383875168022e-05,-9.031740303589857e-07,-2.2101581449775078e-05
1.0,1500.0,-1.5266370285373506e-05,-4.604912127802023e-06,-4.557294349398002e-05,0.00500360257865529,-0.0002606328216741245,-7.551622673532317e-07,-5.2248714152364014e-05
1.0,1600.0,-1.711444758076508e-05,-7.081254127780363e-06,-8.004747723989183e-05,0.0034239534144598067,-0.0003948837943431034,-3.421294555310322e-07,-7.065613928426818e-05
1.0,1700.0,-1.3843068736842494e-05,-8.626183039355416e-06,-9.960205652611465e-05,0.0009129461347607263,-0.00046874721950410894,2.1751268715338276e-07,-7.417628139213866e-05
1.0,1800.0,-6.764267226177054e-06,-9.42942450507533e-06,-0.00010365681446490916,-0.0016121594895973197,-0.0004794451933448443,7.868573809833498e-07,-6.4809058461438e-05
1.0,1900.0,1.7650272225750584e-06,-1.0050588687604117e-05,-9.596615117502551e-05,-0.003473183796117807,-0.00044139499037438895,1.2346616523872125e-06,-4.818733743945208e-05
1.0,2000.0,8.865083500754263e-06,-1.126533141758829e-05,-8.303201277236903e-05,-0.004302244292873997,-0.00038002690075723746,1.448258650402526e-06,-3.2010738752221235e-05
1.0,2100.0,1.1540970856813796e-05,-1.3933907687185046e-05,-7.27092862162511e-05,-0.004022627284610424,-0.00032629024217678505,1.3387322204202865e-06,-2.4753983123266683e-05
1.0,2200.0,6.96246216123545e-06,-1.890422290091684e-05,-7.31470501575662e-05,-0.0027891666817334974,-0.00031244987073780555,8.413797195819721e-07,-3.4735748341129385e-05
1.0,2300.0,-7.366698037843211e-06,-2.69484176181033e-05,-9.20682050189051e-05,-0.0009182708964127997,-0.0003692052089450496,-8.636456847235837e-08,-6.952092081427703e-05
1.0,2400.0,-3.352401405781297e-05,-3.872688756363704e-05,-0.00013633236639293893,0.0011767915049121622,-0.0005239264059252974,-1.4681404359299626e-06,-0.00013558840351556804
1.0,2500.0,-7.31425941440528e-05,-5.477258102270778e-05,-0.00021171266379182714,0.003038858341731302,-0.0007997396208789476,-3.3121701262445e-06,-0.00023819162519160173
1.0,2600.0,-0.00012742377452379958,-7.548914520712724e-05,-0.0003228223692527894,0.004206681010102831,-0.0012152105421470963,-5.6146075492130675e-06,-0.000381348699375423
1.0,2700.0,-0.00019717233024535972,-0.00010115780997728633,-0.00047313942114150917,0.004242659495294959,-0.0017844212189904284,-8.362510051822723e-06,-0.0005679131838677802
1.0,2800.0,-0.00028284321190116476,-0.00013194923859997888,-0.0006650898688586157,0.002750568654088281,-0.002517285540944931,-1.1536355055927824e-05,-0.0007996898231387503
1.0,2900.0,-0.00038459241914972606,-0.00016793771870797942,-0.0009001625738937995,-0.0006144706445923334,-0.0034199930401147315,-1.5112101497151362e-05,-0.0010775707726407657
1.0,3000.0,-0.0005023273477173555,-0.00020911595716642672,-0.001179036456169031,-0.0061417246991377445,-0.00449550602688309,-1.906283489406572e-05,-0.0014016763019467425
2.0,250.0,-2.058089580253473e-06,-1.8794500736364888e-07,-1.7114676780755322e-06,-1.3137347000721984,-6.703386771069989e-06,-1.4191395181121027e-08,-1.4876475232589685e-06
2.0,260.0,8.102879404008562e-06,1.640663074147156e-06,1.51257609232734e-05,0.0166503218849428,6.385676959476486e-05,1.341783898018257e-07,2.226039074925383e-05
2.0,270.0,-7.782780808924142e-06,-4.9161217039569845e-06,-4.5888252490152116e-05,-0.08600327038667675,-0.00020155904704387465,-4.3424879327298265e-07,-4.025170664548749e-05
2.0,280.0,1.776732338463546e-05,4.9276065143915e-06,4.5082282733072624e-05,-0.036271914113859195,0.00019393838171184765,3.9710778462367914e-07,3.9177518776594675e-05
2.0,290.0,1.360410771799392e-05,1.1023694991191488e-06,2.1602819329174508e-05,0.01837977609055371,9.37176869324501e-05,6.573717752928284e-07,2.2552905324309887e-05
2.0,300.0,4.839236572296039e-07,-5.228516027345647e-06,-2.9159592288701076e-05,0.020786663269424032,-0.00012765311900040505,5.165427841130589e-07,-1.739238037527818e-05
2.0,310.0,-2.9126485818517664e-06,-5.727714919220889e-06,-3.628706711592666e-05,0.0013506390765018967,-0.00016110269677214193,3.602171942344134e-07,-2.0754357857397098e-05
2.0,320.0,2.5330901838364065e-06,-1.7203576333658977e-06,-7.756729089214075e-06,-0.011884704322085115,-3.863032715346092e-05,2.736276478585439e-07,4.6575361796722646e-06
2.0,330.0,9.07538236449605e-06,2.49950644921318e-06,2.2892776065597043e-05,-0.01220153596283941,9.520040615163368e-05,2.0119795160083346e-07,2.9853320818593476e-05
2.0,340.0,1.1581866075699789e-05,4.272471229615675e-06,3.4531678613939096e-05,-0.004794234985986996,0.00014799764696836164,1.0167242222875651e-07,3.7328623193063796e-05
2.0,350.0,9.41987530392705e-06,3.3513523103275885e-06,2.525286721437269e-05,0.003385553194498696,0.00011020611946285256,-1.606829560147744e-08,2.643288866049231e-05
2.0,360.0,4.663392127463233e-06,8.989328350151125e-07,4.441900010597591e-06,0.008173640887158209,2.158369831230016e-05,-1.1744474843950863e-07,6.07834971989768e-06
2.0,370.0,-9.868408182545028e-08,-1.664062037430254e-06,-1.651531901297234e-05,0.00863647111275171,-6.880016139096365e-05,-1.721701071363738e-07,-1.3478069037472508e-05
2.0,380.0,-3.0688444092101626e-06,-3.3386499020796745e-06,-2.9721831378076028e-05,0.005871830538996826,-0.00012647974051912536,-1.6919839730875994e-07,-2.535918556651685e-05
2.0,390.0,-3.604787905829166e-06,-3.738974982926475e-06,-3.2287781561272695e-05,0.0016774559621629405,-0.00013844254969833537,-1.1699244175984266e-07,-2.7258296550847557e-05
2.0,400.0,-2.0073262884161218e-06,-2.9856205029008575e-06,-2.5423768783824124e-05,-0.002337248426555024,-0.00010944569709785885,-3.608568878576789e-08,-2.05187075430928e-05
2.0,410.0,9.002783531470419e-07,-1.4888799672582734e-06,-1.2647485956867678e-05,-0.005144707039842286,-5.4394926194525874e-05,4.9789716662066654e-08,-8.477474275297645e-06
2.0,420.0,4.168968436331725e-06,2.5854767986554686e-07,1.9188869705123596e-06,-0.006342942706872205,8.98113238720499e-06,1.205001713812084e-07,5.068354104760421e-06
2.0,430.0,6.995998826750819e-06,1.826828945156102e-06,1.4732232730513716e-05,-0.006017737999885552,6.527833169271284e-05,1.631405631486314e-07,1.690791146133809e-05
2.0,440.0,8.858658565657627e-06,2.9237801755617176e-06,2.3427570684339315e-05,-0.00454858239921391,0.00010406923907446508,1.7283568507693362e-07,2.4930767893888802e-05
2.0,450.0,9.538117562829367e-06,3.412636726113925e-06,2.6946937254855767e-05,-0.002430936774643036,0.00012052812870303652,1.516264987898319e-07,2.8220470226108777e-05
2.0,460.0,9.07412178095222e-06,3.292984514066962e-06,2.5366594254212066e-05,-0.00014585939789856612,0.000114741363735398,1.0639644061894401e-07,2.6882642717263245e-05
2.0,470.0,7.687407123272887e-06,2.6635098434093115e-06,1.957757444919324e-05,0.00191792349033389,9.036622957341575e-05,4.658603654361829e-08,2.174774087621826e-05
2.0,480.0,5.696654221234548e-06,1.6804164870605527e-06,1.0934155332503444e-05,0.0034975505682975456,5.313270953770151e-05,-1.7827529423986585e-08,1.40505923141285e-05
2.0,490.0,3.44617721256641e-06,5.201131883583684e-07,9.410408057375526e-07,0.0044578107215353,9.496834281681848e-06,-7.785069409972773e-08,5.148833597867639e-06
2.0,500.0,1.2518696889861371e-06,-6.495902145391669e-07,-8.986301379844698e-06,0.004773639015219729,-3.440131471263797e-05,-1.2643463076117386e-07,-3.6903579260716657e-06
2.0,510.0,-6.330788245532826e-07,-1.6886286547625833e-06,-1.7679326657790533e-05,0.0045034314552616275,-7.343247364695919e-05,-1.5892720205639002e-07,-1.14286301323315e-05
2.0,520.0,-2.034750429665712e-06,-2.4949080357020676e-06,-2.4298898784465957e-05,0.0037603431994344167,-0.00010385143324003833,-1.731200714016622e-07,-1.7326978807439194e-05
2.0,530.0,-2.8610994403749833e-06,-3.007298540506217e-06,-2.8357110861055077e-05,0.0026860308959516604,-0.0001234085776885065,-1.6901138165282897e-07,-2.0962119161783455e-05
2.0,540.0,-3.094765816088415e-06,-3.203383919798219e-06,-2.9695369054800367e-05,0.001429155367026758,-0.00013127090587636422,-1.483971051208583e-07,-2.220425588382432e-05
2.0,550.0,-2.7799638106634096e-06,-3.0938639489453017e-06,-2.8434791389838525e-05,0.00012944521041760834,-0.00012782075063723003,-1.1438493759608259e-07,-2.1170799952064465e-05
2.0,560.0,-2.00662372808661e-06,-2.7152121794995306e-06,-2.4912424402285753e-05,-0.0010928477000342243,-0.00011439004055970102,-7.090130418600002e-08,-1.816814402637937e-05
2.0,570.0,-8.941654052459557e-07,-2.121821179318344e-06,-1.9613626850217723e-05,-0.0021428086797364862,-9.297478631741231e-05,-2.2239375377905803e-08,-1.3630688030786922e-05
2.0,580.0,4.234811569166455e-07,-1.3785014620464877e-06,-1.3107866423207534e-05,-0.002952975879140364,-6.596136800316223e-05,2.7323472691872983e-08,-8.06347716335723e-06
2.0,590.0,1.8106436149478653e-06,-5.538799671517587e-07,-5.992468209238788e-06,-0.003482689575468895,-3.588467551168294e-05,7.38256875553511e-08,-1.992371941561636e-06
2.0,600.0,3.1400098786459347e-06,2.8501331418191296e-07,1.1533149714279581e-06,-0.0037155672199489444,-5.228855781618208e-06,1.1383717146366284e-07,4.076269024872143e-06
2.0,610.0,4.299983428828897e-06,1.0768741920442939e-06,7.80315773804872e-06,-0.0036558627381299905,2.372556249620928e-05,1.4459610070621258e-07,9.685844427053416e-06
2.0,620.0,5.199458499987091e-06,1.7690054227961317e-06,1.3507807027638574e-05,-0.0033243049930855133,4.9009260355166616e-05,1.6407698610539522e-07,1.4450133206069273e-05
2.0,630.0,5.770331696496087e-06,2.319071145966191e-06,1.790958422310363e-05,-0.0027538608672047376,6.903063354079014e-05,1.7100215191216716e-07,1.806531978248113e-05
2.0,640.0,5.968140076909046e-06,2.695891551606722e-06,2.0748693009610034e-05,-0.0019857290304866946,8.260712837100543e-05,1.6480931283884304e-07,2.031477457951857e-05
2.0,650.0,5.7712347230858914e-06,2.8794625833116218e-06,2.186292593847509e-05,-0.0010657601104785287,8.896802364035915e-05,1.4558731063816175e-07,2.106805135010265e-05
2.0,660.0,5.178881292670798e-06,2.8603839510560068e-06,2.1182343181043182e-05,-4.1408732257570674e-05,8.77352623929904e-05,1.1399079306555772e-07,2.0275529343635045e-05
2.0,670.0,4.208639542119495e-06,2.638864833384574e-06,1.8720375379373666e-05,0.0010407444251278322,7.888847189317413e-05,7.11430100953669e-08,1.796000535890528e-05
2.0,680.0,2.8933226201307215e-06,2.223455795155899e-06,1.4562621236492125e-05,0.0021369068896076975,6.271957940671127e-05,1.8534181220524995e-08,1.420636885218751e-05
2.0,690.0,1.2777820952188636e-06,1.6296314245598662e-06,8.854404001517185e-06,0.0032074660019366687,3.9781582337206686e-05,-4.2078776915680174e-08,9.150301768186132e-06
2.0,700.0,-5.842891191954552e-07,8.783238429108407e-07,1.7879422874277811e-06,0.00421791347428288,1.0835158971517748e-05,-1.0876690137711154e-07,2.9667528606114902e-06
2.0,800.0,-1.9786399157668198e-05,-9.322264933276487e-06,-8.984795987704269e-05,0.007351551869614101,-0.000386712372315888,-7.021456469343835e-07,-7.377547608242261e-05
2.0,900.0,-1.5605711833970526e-05,-1.0775371508316619e-05,-9.800187569438908e-05,0.0003975433732944979,-0.0004576877956978954,-4.972222187434708e-07,-7.603146523809549e-05
2.0,1000.0,7.216381817985476e-06,-2.006181318304036e-06,-1.0517031233570927e-05,-0.005496045944910309,-0.00012367904261711984,2.5876134148435373e-07,-1.1420654881477045e-06
2.0,1100.0,2.5110307228335405e-05,7.17590759724828e-06,8.21250567704765e-05,-0.005668452207882695,0.0002482065945777929,8.339437268062711e-07,7.046773563904668e-05
2.0,1200.0,2.5467824933054316e-05,9.856756858091015e-06,0.00011380791225081026,-0.0020338706888491415,0.0003779909832922189,8.504655215229359e-07,8.587803438305109e-05
2.0,1300.0,1.0311522843565804e-05,5.27270104537873e-06,7.401547375131766e-05,0.002064252289365308,0.00021372041853106073,3.5541175307715013e-07,4.222925930164319e-05
2.0,1400.0,-1.1049035758613574e-05,-3.6019844044944057e-06,-1.2084892927410053e-05,0.004501642142552544,-0.00014560154492136983,-3.9663912070492953e-07,-3.4063635932185e-05
2.0,1500.0,-2.903795042185131e-05,-1.2986815987383149e-05,-0.00010947983807608717,0.004723340100032416,-0.0005562396506253155,-1.1396998256825493e-06,-0.000111003095157531
2.0,1600.0,-3.748204341398765e-05,-2.004939588337982e-05,-0.00018951105642450242,0.003201690124695707,-0.0008979074097726662,-1.6966857044335615e-06,-0.00016485081432497683
2.0,1700.0,-3.451787120829139e-05,-2.3513974526308575e-05,-0.00023616072378004248,0.0008173985553716027,-0.0011011684087135092,-2.0041666860234457e-06,-0.00018475593612689832
2.0,1800.0,-2.1999566115816484e-05,-2.358248417758901e-05,-0.00024615321249922274,-0.001564709767157648,-0.0011489263318296976,-2.0969596876106603e-06,-0.000171948544738013
2.0,1900.0,-4.362856192275515e-06,-2.1562318779589773e-05,-0.00022624273560283893,-0.003309236550888263,-0.001065858656976651,-2.0783868498566386e-06,-0.0001366586719845634
2.0,2000.0,1.2524661757269724e-05,-1.9437868161615843e-05,-0.0001897795131723298,-0.004074686412636381,-0.0009045347028313168,-2.0902474221674844e-06,-9.463487589019107e-05
2.0,2100.0,2.2300737164837124e-05,-1.949790807489785e-05,-0.00015358907410132014,-0.0037937526464116296,-0.0007326101688167017,-2.2883991724240966e-06,-6.413760855617506e-05
2.0,2200.0,1.8777504692505757e-05,-2.4055935058760963e-05,-0.00013554569293010676,-0.0026162539302982016,-0.0006227666419078687,-2.825352024010433e-06,-6.368951150303068e-05
2.0,2300.0,-3.6339980284100934e-06,-3.526293874911969e-05,-0.00015288216335769382,-0.0008428819340458637,-0.0006456343762547408,-3.839220324684149e-06,-0.00011057039751939942
2.0,2400.0,-4.9692419603586426e-05,-5.499691306015718e-05,-0.00022113263848865788,0.0011357599900888534,-0.0008653106217045739,-5.447676717667392e-06,-0.00021992740971025018
2.0,2500.0,-0.0001232338283159746,-8.480984563435413e-05,-0.000353562914397189,0.0028888733334706167,-0.001336893365262792,-7.745498944088271e-06,-0.000404344774323574
2.0,2600.0,-0.00022717237220074116,-0.0001259145665780536,-0.0005609482698268663,0.003982715329715323,-0.0021054630076889364,-1.08045107244658e-05,-0.0006737318993990637
2.0,2700.0,-0.00036355815483888503,-0.00017919727186036901,-0.0008515829086831971,0.004006469479043533,-0.003206036859846046,-1.4674994598920239e-05,-0.001035416547269604
2.0,2800.0,-0.0005336665373614531,-0.00024524514378788985,-0.0012314325299923716,0.0025887113515252525,-0.004664131311259629,-1.9387913193521262e-05,-0.0014943588020262682
2.0,2900.0,-0.0007381012234792629,-0.00032438161398366675,-0.0017043662974389427,-0.0005933904411486812,-0.006496666997584286,-2.495748634381017e-05,-0.0020534265102152543
2.0,3000.0,-0.0009768996753561064,-0.0004167042724751128,-0.0022724244527433618,-0.005810207407828987,-0.008713034097356208,-3.138383107351505e-05,-0.0027136924537006428
3.0,250.0,2.162613059323916e-06,-3.2672870837164787e-07,-2.8011419756153488e-06,-0.8426477281430763,-1.3780524815081955e-05,-4.3191629472710266e-08,-2.4738967895445772e-06
3.0,260.0,1.0273674970043587e-05,2.8897183182407642e-06,2.4648966459105282e-05,-0.4406257084551301,0.00010535244749588185,3.903238786581051e-07,3.043416736665349e-05
3.0,270.0,-1.1354710350408778e-05,-8.768451400530334e-06,-7.433538402933807e-05,-0.11782142251494908,-0.00032520199942917056,-1.2031421352764815e-06,-6.60361179876447e-05
3.0,280.0,2.4854022367388062e-05,8.546175836502703e-06,7.213316723757041e-05,-0.0030871411740925727,0.00030761355791243704,1.063581008895847e-06,6.364446423573667e-05
3.0,290.0,1.694829048953077e-05,4.5596998378066454e-06,3.570865648404272e-05,0.013146394422074244,0.00015095042346825483,1.4611293814335932e-06,3.5436541575922554e-05
3.0,300.0,-2.0322739507463433e-06,-4.7872878232338026e-06,-4.60389886251177e-05,0.004492818368700765,-0.00020291049403951556,7.948454272089993e-07,-3.2552971663919365e-05
3.0,310.0,-5.2313160625357545e-06,-6.266396501727471e-06,-5.875142351508314e-05,-0.002421282820678341,-0.0002587513404782975,3.5980385922559664e-07,-4.136960387442614e-05
3.0,320.0,4.4799357291111955e-06,-1.2167151318745182e-06,-1.3818327870508659e-05,-0.003629527988486279,-6.444039007831919e-05,3.5656993403294444e-07,-1.7597273740210001e-06
3.0,330.0,1.476025576096892e-05,4.258563908959461e-06,3.5572993891554206e-05,-0.0017618861148278292,0.00015034288386891648,4.709684322142638e-07,3.989010635976987e-05
3.0,340.0,1.7997277025170063e-05,6.305343756849205e-06,5.525071512215528e-05,0.0004538886876045028,0.00023722719082304883,4.4379937806233475e-07,5.4588449581239566e-05
3.0,350.0,1.3715267558793128e-05,4.582303932466217e-06,4.151936385662792e-05,0.001708221520316647,0.00017945016245605644,2.2970853137633317e-07,4.015971288930241e-05
3.0,360.0,5.519563897606173e-06,8.057573137342388e-07,8.905998596460437e-06,0.0018345604214199131,3.936970692199243e-05,-7.345527594540593e-08,1.0051589512529015e-05
3.0,370.0,-2.3768639680146823e-06,-2.953524845820063e-06,-2.45497319606758e-05,0.0012100950535699458,-0.00010503825943490782,-3.3699295638101864e-07,-1.9691497621489945e-05
3.0,380.0,-7.149820570175131e-06,-5.2713713678554195e-06,-4.6120459430765905e-05,0.00031543827593729707,-0.000198476411981181,-4.7321916107804845e-07,-3.80692858049393e-05
3.0,390.0,-7.866028670373105e-06,-5.641453952274094e-06,-5.094364461978337e-05,-0.00048242052728071774,-0.00021956433817050055,-4.5698289070421976e-07,-4.118161615533673e-05
3.0,400.0,-5.096437733211383e-06,-4.303479861476827e-06,-4.0692455557752806e-05,-0.0009885925026425298,-0.00017524856938370972,-3.1465254364817205e-07,-3.0894556486813023e-05
3.0,410.0,-2.2352002206378503e-07,-1.9117533451220936e-06,-2.078805066611449e-05,-0.0011566751944211663,-8.882679465804112e-05,-1.0063410355641423e-07,-1.2285069872217651e-05
3.0,420.0,5.196077772487752e-06,7.768610525363271e-07,2.288541829222488e-06,-0.001036908714745859,1.166720681488524e-05,1.252327288857598e-07,8.76498659307685e-06
3.0,430.0,9.861800037404283e-06,3.1180046697858792e-06,2.288953151025073e-05,-0.0007253727361465604,0.00010168510946794862,3.1335071354893535e-07,2.723051160227287e-05
3.0,440.0,1.293596430791267e-05,4.686993041258943e-06,3.717927404067939e-05,-0.00032610692175942036,0.00016445061576388122,4.320760522301599e-07,3.977559864416533e-05
3.0,450.0,1.4075516514949965e-05,5.299863101957497e-06,4.336903808624171e-05,7.181748648691346e-05,0.00019202730045860984,4.689785158980038e-07,4.492282250365788e-05
3.0,460.0,1.3354884464622504e-05,4.97967733772759e-06,4.146840188482493e-05,0.00040474674147047637,0.0001842845460092897,4.2797084511627987e-07,4.279959885925022e-05
3.0,470.0,1.1138913011726768e-05,3.896683615333376e-06,3.27964043034498e-05,0.0006362156421585247,0.0001468089499519468,3.2446751228963087e-07,3.468107888460172e-05
3.0,480.0,7.948401719078105e-06,2.3033103381492663e-06,1.9433993100140733e-05,0.0007536187739279726,8.8546842785881e-05,1.801780557425854e-07,2.2490995299469994e-05
3.0,490.0,4.343696655635814e-06,4.768301548542194e-07,3.731218923623272e-06,0.0007625384036780143,1.9671523690679653e-05,1.852653868142627e-08,8.359581070190647e-06
3.0,500.0,8.379948653100776e-07,-1.3241761799464463e-06,-1.2074436142730956e-05,0.0006805781129747397,-5.0077088395587306e-05,-1.3882493069090073e-07,-5.71369836090427e-06
3.0,510.0,-2.157478192242455e-06,-2.888115778114513e-06,-2.6112818531215704e-05,0.000531781621518019,-0.00011250845378610227,-2.742347882655749e-07,-1.808093132361046e-05
3.0,520.0,-4.359860294785829e-06,-4.06482620514357e-06,-3.701815142941073e-05,0.0003421509468200403,-0.00016158980551064808,-3.7523088516709693e-07,-2.7560220047387193e-05
3.0,530.0,-5.618687997690357e-06,-4.768934290594399e-06,-4.3970247777239624e-05,0.0001364032073810742,-0.0001936393356070821,-4.3476803326799967e-07,-3.346472923590822e-05
3.0,540.0,-5.904290284963011e-06,-4.975298932483946e-06,-4.666592200714629e-05,-6.411278045157943e-05,-0.00020721536498033771,-4.508456702137895e-07,-3.5570431547750815e-05
3.0,550.0,-5.286720323091598e-06,-4.709512346077888e-06,-4.524557353139671e-05,-0.00024252819887339946,-0.00020280878416615414,-4.2572319199316456e-07,-3.404528875153168e-05
3.0,560.0,-3.910298984236402e-06,-4.035941775116266e-06,-4.019612749823838e-05,-0.0003868188545545632,-0.00018243019117821562,-3.649324089127566e-07,-2.9358912728375016e-05
3.0,570.0,-1.9675637926808933e-06,-3.045198770690488e-06,-3.224670276362219e-05,-0.0004896417099321274,-0.00014916268172631862,-2.7623984408801287e-07,-2.2187242451278153e-05
3.0,580.0,3.248010941709677e-07,-1.8423444110964656e-06,-2.226857804750911e-05,-0.0005478305492361449,-0.00010673070860663145,-1.6866568094140207e-07,-1.332236490856994e-05
3.0,590.0,2.7465152264290292e-06,-5.366380791635579e-07,-1.1186804157475607e-05,-0.0005617072581551701,-5.911727229692117e-05,-5.162609785569345e-08,-3.593778852392906e-06
3.0,600.0,5.090006195939095e-06,7.667607949257453e-07,9.259553845019238e-08,-0.0005343187285527588,-1.0246997666275876e-05,6.576634709428887e-08,6.195653070743797e-06
3.0,610.0,7.172333131336021e-06,1.973023076262523e-06,1.0738454398749091e-05,-0.00047068449050965906,3.625843836705172e-05,1.7523358813212995e-07,1.5318086952404347e-05
3.0,620.0,8.842990735034242e-06,3.0018990266290317e-06,2.0033721479178e-05,-0.000377103479413871,7.725383683492269e-05,2.697000487798789e-07,2.3153996503672317e-05
3.0,630.0,9.988093657540995e-06,3.7901977539379072e-06,2.7399688550783674e-05,-0.00026055275736720757,0.00011017925668503616,3.435140477198176e-07,2.9211944107221013e-05
3.0,640.0,1.0531558456030304e-05,4.292774536168404e-06,3.240735244799988e-05,-0.00012818986230451608,0.00013311314290101353,3.9254457843003823e-07,3.313690020471446e-05
3.0,650.0,1.0433931535414927e-05,4.482326233941466e-06,3.477833620697339e-05,1.3038471042064759e-05,0.0001447800750386771,4.1417753844236786e-07,3.470937585318464e-05
3.0,660.0,9.689484714446169e-06,4.348288464392152e-06,3.4377788467975195e-05,0.00015668654552180965,0.0001445234591386474,4.072352150953213e-07,3.383759531837712e-05
3.0,670.0,8.322137910870623e-06,3.8951030464166144e-06,3.120150825987731e-05,0.0002970114865706158,0.00013225279295424162,3.718409813153261e-07,3.054475293211383e-05
3.0,680.0,6.380688263158097e-06,3.140089159772609e-06,2.535927598953327e-05,0.0004290963283346771,0.00010837402976097048,3.0924845885232125e-07,2.4953137706172826e-05
3.0,690.0,3.9337381570323935e-06,2.1111121779772545e-06,1.705605880207493e-05,0.0005489103202892103,7.37102465710377e-05,2.216513016001254e-07,1.7266613130447425e-05
3.0,700.0,1.0646299249286404e-06,8.44204861447403e-07,6.572439497466066e-06,0.0006533180700044946,2.941846857532368e-05,1.1198660694282647e-07,7.75264197244679e-06
3.0,800.0,-3.0212775794829075e-05,-1.5165449148408092e-05,-0.0001366041472946114,0.0006841277789428104,-0.000596676992008046,-1.3613860119781415e-06,-0.00011423266112754655
3.0,900.0,-2.5854211690510024e-05,-1.6070170194533793e-05,-0.0001585703104899083,-0.00025666957896705394,-0.0007249316075377285,-1.5679899206510953e-06,-0.0001222944349961708
