========================================
ch3ar_W1_Energy_1_0.0.out
0.1 atm
T,W1->R
2700.0,11785.8
2800.0,15348.8
2900.0,20126.1
3000.0,26453.9
========================================
ch3ar_W1_Energy_1_0.0.out
0.3 atm
T,W1->P1
300.0,9.08646e-52
310.0,1.25246e-49
320.0,1.26707e-47
330.0,9.67048e-46
340.0,5.71115e-44
350.0,2.66576e-42
360.0,1.00402e-40
370.0,3.10054e-39
380.0,7.9799e-38
390.0,1.73592e-36
400.0,3.23101e-35
410.0,5.20975e-34
420.0,7.33692e-33
430.0,9.13382e-32
440.0,1.01088e-30
450.0,1.00418e-29
460.0,9.01857e-29
470.0,7.35806e-28
480.0,5.4904e-27
490.0,3.76924e-26
500.0,2.39304e-25
510.0,1.40984e-24
520.0,7.74793e-24
530.0,3.98958e-23
540.0,1.92788e-22
550.0,8.79968e-22
560.0,3.79035e-21
570.0,1.55275e-20
580.0,6.03232e-20
590.0,2.24141e-19
600.0,7.94071e-19
610.0,2.69922e-18
620.0,8.81029e-18
630.0,2.76013e-17
640.0,8.34997e-17
650.0,2.43812e-16
660.0,6.86952e-16
670.0,1.8761e-15
680.0,4.97625e-15
690.0,1.2797e-14
700.0,3.19745e-14
800.0,8.15064e-11
900.0,3.30187e-08
1000.0,3.69269e-06
1100.0,0.0001628
1200.0,0.00356304
1300.0,0.0457071
1400.0,0.385806
1500.0,2.32699
1600.0,10.7316
1700.0,39.7287
1800.0,122.054
1900.0,322.184
2000.0,743.801
2100.0,1546.33
2200.0,2947.63
2300.0,5120.8
2400.0,8397.11
2500.0,12753.8
2600.0,18674.8
2700.0,26626.5
2800.0,35370.3
2900.0,46507.6
3000.0,60396.0
========================================
ch3ar_W1_Energy_1_0.0.out
0.5 atm
T,W1->P1
300.0,9.70285e-52
310.0,1.34261e-49
320.0,1.36349e-47
330.0,1.04467e-45
340.0,6.19329e-44
350.0,2.90188e-42
360.0,1.09708e-40
370.0,3.40078e-39
380.0,8.78533e-38
390.0,1.91821e-36
400.0,3.58346e-35
410.0,5.79856e-34
420.0,8.19576e-33
430.0,1.02383e-31
440.0,1.13709e-30
450.0,1.13344e-29
460.0,1.02133e-28
470.0,8.36065e-28
480.0,6.25928e-27
490.0,4.31103e-26
500.0,2.74561e-25
510.0,1.62267e-24
520.0,8.94516e-24
530.0,4.61966e-23
540.0,2.23917e-22
550.0,1.02492e-21
560.0,4.42797e-21
570.0,1.81881e-20
580.0,7.08685e-20
590.0,2.64003e-19
600.0,9.37936e-19
610.0,3.19653e-18
