*F - collisional frequency
*Q - minimal relaxational eigenvalue
*E - eigenvalue
*P - eigenvector projection squared on the relaxational subspace
 Temperature,    Pressure,          *F,         *Q/F         *E/F           *P
            K          atm        1/sec                         0            0
         2700          0.1  2.11114e+08       1.0752     0.828615     0.999967
         2700            1  2.11114e+09     0.921232     0.550551     0.999953
         2700            2  4.22228e+09     0.919122     0.528042     0.999953
         2700            3  6.33342e+09     0.918404     0.520112     0.999952
         2700            4  8.44456e+09        0.918     0.515851     0.999951
         2800          0.1  2.06191e+08     0.930053     0.735577     0.999969
         2800            1  2.06191e+09     0.893394      0.49922     0.999969
         2800            2  4.12383e+09     0.892519     0.484472     0.999969
         2800            3  6.18574e+09     0.892172      0.47928     0.999968
         2800            4  8.24766e+09     0.891943     0.476479     0.999968
         2900          0.1   2.0155e+08     0.847179      0.59367     0.999979
         2900            1   2.0155e+09     0.838298     0.432304     0.999979
         2900            2  4.03101e+09     0.837933     0.422913     0.999979
         2900            3  6.04651e+09     0.837755     0.419618     0.999979
         2900            4  8.06202e+09     0.837616     0.417846     0.999979
         3000          0.1  1.97166e+08     0.637708     0.407173     0.999986
         3000            1  1.97166e+09     0.635147     0.303266     0.999986
         3000            2  3.94332e+09     0.635018     0.297372     0.999986
         3000            3  5.91498e+09     0.634949     0.295352     0.999986
         3000            4  7.88664e+09     0.634893     0.294301     0.999986
