========================================
ch4o_colrel_FactorOne_0.1.out
0.1 atm
T,W1->R
380.0,2.31535e-37
390.0,5.19976e-36
400.0,9.99634e-35
410.0,1.66382e-33
420.0,2.4222e-32
430.0,3.1126e-31
440.0,3.56127e-30
450.0,3.65513e-29
460.0,3.3888e-28
470.0,2.85718e-27
480.0,2.20306e-26
490.0,1.56199e-25
500.0,1.02356e-24
510.0,6.22668e-24
520.0,3.53155e-23
530.0,1.87501e-22
540.0,9.35159e-22
550.0,4.39607e-21
560.0,1.95407e-20
570.0,8.23761e-20
580.0,3.30199e-19
590.0,1.26173e-18
600.0,4.60703e-18
610.0,1.61094e-17
620.0,5.40662e-17
630.0,1.74435e-16
640.0,5.42224e-16
650.0,1.62615e-15
660.0,4.71356e-15
670.0,1.32249e-14
680.0,3.59654e-14
690.0,9.49357e-14
700.0,2.43543e-13
800.0,7.89512e-10
900.0,3.95325e-07
1000.0,5.33808e-05
1100.0,0.00277605
1200.0,0.070568
1300.0,1.0348
1400.0,9.85602
1500.0,66.523
1600.0,339.679
1700.0,1379.52
1800.0,4632.75
1900.0,13266.6
2000.0,33207.4
2100.0,74115.6
2200.0,149990.0
2300.0,279073.0
2400.0,483056.0
2500.0,785724.0
2600.0,1211310.0
2700.0,1783380.0
2800.0,2522680.0
2900.0,3445190.0
3000.0,4574930.0
========================================
ch4o_colrel_FactorOne_0.1.out
3.5 atm
T,W1->R
300.0,2.10551e-51
310.0,2.97689e-49
320.0,3.09308e-47
330.0,2.42851e-45
340.0,1.47656e-43
350.0,7.10605e-42
360.0,2.7595e-40
370.0,8.79827e-39
380.0,2.33898e-37
390.0,5.25696e-36
400.0,1.01145e-34
410.0,1.6849e-33
420.0,2.45497e-32
430.0,3.15749e-31
440.0,3.61584e-30
450.0,3.71452e-29
460.0,3.44706e-28
470.0,2.90902e-27
480.0,2.24517e-26
490.0,1.59338e-25
500.0,1.04514e-24
510.0,6.36421e-24
520.0,3.61313e-23
530.0,1.92022e-22
540.0,9.58666e-22
550.0,4.51111e-21
560.0,2.00722e-20
570.0,8.47019e-20
580.0,3.39864e-19
590.0,1.29998e-18
600.0,4.75147e-18
610.0,1.66312e-17
620.0,5.58734e-17
630.0,1.80447e-16
640.0,5.61474e-16
650.0,1.68556e-15
660.0,4.89061e-15
670.0,1.37352e-14
680.0,3.73899e-14
690.0,9.87925e-14
700.0,2.53683e-13
800.0,8.30104e-10
900.0,4.19227e-07
1000.0,5.70496e-05
1100.0,0.00298768
1200.0,0.0764281
1300.0,1.12713
1400.0,10.7908
1500.0,73.174
1600.0,375.236
1700.0,1529.9
1800.0,5156.22
1900.0,14814.6
2000.0,37195.6
2100.0,83252.1
2200.0,168918.0
2300.0,315044.0
2400.0,546511.0
2500.0,890698.0
2600.0,1375630.0
2700.0,2028560.0
2800.0,2873680.0
2900.0,3929710.0
3000.0,5224300.0
========================================
ch4o_colrel_FactorOne_0.1.out
4 atm
T,W1->R
300.0,2.11343e-51
310.0,2.98936e-49
320.0,3.10746e-47
330.0,2.44098e-45
340.0,1.48491e-43
350.0,7.15003e-42
360.0,2.77814e-40
370.0,8.86292e-39
380.0,2.3576e-37
390.0,5.30217e-36
