Pressure (atm),Temperature (K),W1_Energy_1_R->P2,W1_Energy_1_R->P3,W1_Energy_1_R->P1,W1_Energy_1_P1->P2,W1_Energy_1_W2->P1,W1_Energy_1_P2->P3
20.0,390.0,-3.2375051948939326e-05,-3.380331313376122e-05,-0.0002837636976054302,-0.0013200779405857124,-0.009731574581355398,-0.00022357627267145065
20.0,400.0,-1.986097888388388e-05,-2.709989954403256e-05,-0.00023067926656404855,-0.001081178468994335,0.006076080745822138,-0.00017398902877593933
20.0,410.0,4.604427904508355e-06,-1.307620770985069e-05,-0.00012142186375894973,-0.0005815365054854763,0.01799017152116115,-7.513430099391479e-05
20.0,420.0,3.279060843075339e-05,3.587982657757557e-06,8.170501850809778e-06,1.4432604063010351e-05,0.02395756284438954,4.06018944928697e-05
20.0,430.0,5.7621633483648516e-05,1.8749287514331942e-05,0.00012625129608355415,0.0005600295301232877,0.023916960823214477,0.00014479427359322534
20.0,440.0,7.438115158646349e-05,2.9544085022510452e-05,0.00021066871149029966,0.0009526886949551833,0.019100537693259305,0.00021797522506874017
20.0,450.0,8.09666745009238e-05,3.458391636313364e-05,0.0002505207712690242,0.001141356686305679,0.011337419124653001,0.00025088834546822
20.0,460.0,7.753706616152282e-05,3.379136042940887e-05,0.0002449678684136933,0.0011212352984108125,0.002511851307981347,0.0002432982599880978
20.0,470.0,6.586778093574277e-05,2.8054150414974065e-05,0.00020064021367419027,0.0009220095719606716,-0.005782316967548233,0.00020157550420127855
20.0,480.0,4.864517020989509e-05,1.8831284119080124e-05,0.0001286537681304695,0.0005942139130467231,-0.012410025374565656,0.0001359699189971033
20.0,490.0,2.8841726032869676e-05,7.79536686155213e-06,4.1878796879576385e-05,0.00019670449698314257,-0.01673025810182794,5.8145751953658635e-05
20.0,500.0,9.240429008494919e-06,-3.446364236937765e-06,-4.720934161836862e-05,-0.0002132335294666028,-0.018545968992455055,-2.07346508555919e-05
20.0,510.0,-7.87531869738652e-06,-1.3539815507237225e-05,-0.000127994364319576,-0.0005866567859168913,-0.01800937532872651,-9.129600825049709e-05
20.0,520.0,-2.0880870319665687e-05,-2.1486594945146714e-05,-0.00019253711486515927,-0.000886778064916741,-0.015512715784097363,-0.00014664764681267029
20.0,530.0,-2.884863123130421e-05,-2.6676838383103772e-05,-0.0002358602621313372,-0.0010903323818074878,-0.011584169092243779,-0.00018260130018007265
20.0,540.0,-3.149994222222685e-05,-2.887100336496475e-05,-0.00025583870639175324,-0.0011871266288509626,-0.006799906905972986,-0.00019753852912971306
20.0,550.0,-2.9102976002709364e-05,-2.8148690801483452e-05,-0.000252831468551488,-0.0011783926068068416,-0.0017167474450665724,-0.0001920522793587315
20.0,560.0,-2.2343713157153895e-05,-2.4839877007883257e-05,-0.00022917176642139395,-0.0010744777387390223,0.0031741808931198905,-0.00016846846500138022
20.0,570.0,-1.2190589089418153e-05,-1.945047923191494e-05,-0.00018860654946239671,-0.0008922926737481231,0.007474959502887081,-0.00013032953297806144
20.0,580.0,2.3292316837535344e-07,-1.2590711374178529e-05,-0.00013575092016724908,-0.0006528173090842761,0.010892960897515812,-8.189806551271237e-05
20.0,590.0,1.3758988527559764e-05,-4.9116199316756605e-06,-7.559982567920859e-05,-0.00037886140614904406,0.013241183767619537,-2.7717380869499756e-05
20.0,600.0,2.7264892065109653e-05,2.947285560354779e-06,-1.3120598027196624e-05,-9.318999052965525e-05,0.014430421332673173,2.7750938968047717e-05
20.0,610.0,3.974008355825138e-05,1.0398259467854352e-05,4.706434822713237e-05,0.00018294195317731344,0.014456212354891057,8.040547712648403e-05
20.0,620.0,5.03317379110097e-05,1.693365828899111e-05,0.00010090543793684022,0.00043084739758588245,0.013383235672613309,0.0001267011961474057
20.0,630.0,5.837115003250342e-05,2.214347638958254e-05,0.00014507179772724543,0.0006350899751586292,0.01132878807460333,0.00016377097318732056
20.0,640.0,6.338398880889949e-05,2.5723628404034108e-05,0.00017702612558487293,0.0007838411978667424,0.00844691455058001,0.00018948317162701406
20.0,650.0,6.50876862802093e-05,2.747671942474151e-05,0.00019504128563871214,0.0008689696711930799,0.004913912345944798,0.00020244726462406132
20.0,660.0,6.33791569993609e-05,2.7307041179687144e-05,0.00019817154603077224,0.0008859210405638156,0.000915831016629195,0.000201979514804286
20.0,670.0,5.8315768211451564e-05,2.5211415479173445e-05,0.0001861905957574715,0.0008334439785213984,-0.0033619262355137234,0.00018803989247172798
20.0,680.0,5.009209329816746e-05,2.1267309805841827e-05,0.00015950714498831704,0.0007132115950283761,-0.007742720361688356,0.00016115006671933854
20.0,690.0,3.901455262083995e-05,1.5619428745871628e-05,0.00011906730053253398,0.0005293804035540488,-0.012064776546336203,0.00012230078252640583
20.0,700.0,2.5475612770902588e-05,8.465750672833648e-06,6.625121401562698e-05,0.0002881212758671177,-0.01618535162293619,7.285532401867607e-05
20.0,800.0,-0.00014076359777297448,-8.859858326692897e-05,-0.0007138155387709526,-0.003331413010649756,-0.030350246276105556,-0.0006068732890285249
20.0,900.0,-0.0001413290462174758,-9.991578582926091e-05,-0.0008954932183121016,-0.004265748433800809,-0.003021003240465607,-0.000697371400861861
20.0,1000.0,2.377805702542688e-05,-1.057399907595204e-05,-0.00026461909319457706,-0.0014331547723043917,0.021461956031211184,-7.897429789157219e-05
20.0,1100.0,0.00017604544187918773,8.306768271837799e-05,0.0004786603455070658,0.002001695594047582,0.02312340507314309,0.0005838896246201914
20.0,1200.0,0.00020352955954257578,0.000111670357260532,0.0007699239924848922,0.0034257179980331934,0.008944932334084799,0.0008011701552546382
20.0,1300.0,0.00010651695574534271,6.637686573165382e-05,0.00048358827235001815,0.0022102736964527926,-0.007643584732655667,0.0004982978625509634
20.0,1400.0,-5.1901414468480265e-05,-2.3723950775954545e-05,-0.00020279074020454696,-0.0008751164443377303,-0.017827517028985117,-0.00013275537466773678
20.0,1500.0,-0.00019953810138350776,-0.00012016650134040487,-0.0010130677323766087,-0.004585817207160936,-0.019112423806035835,-0.0008287084626561092
20.0,1600.0,-0.0002855006714489511,-0.00019269573593716342,-0.0017081617882858066,-0.007823815598998323,-0.01324848841277651,-0.0013772206610348356
20.0,1700.0,-0.0002895401369063252,-0.00022577717958678346,-0.002143263821685584,-0.009906134253955364,-0.0037375502496729534,-0.0016637263320079256
20.0,1800.0,-0.00021928395475654953,-0.00021829862472478613,-0.0022738590797089175,-0.010599755811491259,0.00591260028507282,-0.0016712912516591441
20.0,1900.0,-0.000102607139181803,-0.00018025311553657733,-0.002137186509402275,-0.010042789538057768,0.013086431009359238,-0.0014592239198092558
20.0,2000.0,2.0640002937101424e-05,-0.00012872869244009112,-0.0018263127016037042,-0.008629979328137286,0.016347638287131667,-0.001136409350634579
20.0,2100.0,0.0001056295746472584,-8.433504438289238e-05,-0.0014656511676170274,-0.006903153205193648,0.015375196934191577,-0.0008372310711098317
20.0,2200.0,0.00010770507514789276,-6.846621751818875e-05,-0.0011914251791172732,-0.00546302833987777,0.010740016839893257,-0.0007029448244982665
20.0,2300.0,-1.4238414139691285e-05,-0.00010142439085584797,-0.0011377205930829808,-0.004905734675740557,0.003638889218486414,-0.0008687808017259237
20.0,2400.0,-0.0002958120290156064,-0.00020127280892867703,-0.0014274930722063814,-0.005781476347923924,-0.004353233425954732,-0.0014559471438458946
20.0,2500.0,-0.0007662516107132333,-0.0003832437360655137,-0.0021674719138158128,-0.008570728248374654,-0.011487058644868563,-0.0025673930079087273
20.0,2600.0,-0.0014482614866088747,-0.000659537740766132,-0.0034458950645347274,-0.013673252899988473,-0.015992652473782527,-0.004286241785473558
20.0,2700.0,-0.0023583180877379934,-0.0010393802894612311,-0.005332169374361977,-0.021405893389712532,-0.016187058447396367,-0.006675994961397148
20.0,2800.0,-0.0035072379494315775,-0.0015292343461240825,-0.007877752136730382,-0.032005980882555324,-0.010543419684059996,-0.009781822295528765
20.0,2900.0,-0.00490087387931074,-0.0021330966470972977,-0.011117738859035059,-0.04563803148563825,0.0022697754116094786,-0.013632446895786658
20.0,3000.0,-0.006540849050245326,-0.0028528284560036246,-0.015072798066147712,-0.062402102707486314,0.023371554437229016,-0.018242288857522024
30.0,250.0,5.692202927730019e-05,-2.779780209985267e-06,-2.1347810645292254e-05,-0.00010324590353228033,34.619002614042486,1.0438830525301812e-05
30.0,260.0,0.00010176818092172184,2.4334936874562628e-05,0.00018671595614457018,0.0008905052855403963,-0.03455398478122733,0.0002008010104063934
30.0,270.0,-6.103037661239333e-05,-7.292417784035015e-05,-0.0005584066940603804,-0.002662212935979594,-0.11331385479426637,-0.00046724382558923863
30.0,280.0,0.00018045464953289514,6.602147352228698e-05,0.0005328175257984867,0.002533592529218722,0.2686755277669013,0.0005046434648789351
30.0,290.0,0.0001137885716698734,3.3147168801789556e-05,0.0002728917896698107,0.0013058142055889105,-0.013574007492002355,0.00027382034899819593
30.0,300.0,-2.4570309941028287e-05,-4.08832952857321e-05,-0.000338482755546857,-0.001609914721281157,-0.12806092020630594,-0.0002624391503283904
30.0,310.0,-4.447488797193393e-05,-4.9199069817291537e-05,-0.0004462274556188962,-0.002134966499609521,-0.0440454071713642,-0.0003479878083772297
30.0,320.0,3.184066003725874e-05,-4.448460642460381e-06,-0.00012110432199608291,-0.000590800187799947,0.05615269665607045,-5.3385562308221204e-05
30.0,330.0,0.0001139910544065122,4.22449965604385e-05,0.00024786110777835324,0.0011748850216320309,0.08385281397765568,0.0002728387615492531
30.0,340.0,0.0001452681712776454,5.897166223968145e-05,0.0004040789267149617,0.0019343170338331488,0.04851443938182866,0.0004049912580440288
30.0,350.0,0.00012058051519071751,4.325947754002578e-05,0.0003137953019979084,0.00151767501831807,-0.0067597864828597524,0.0003172212001747307
30.0,360.0,6.499808822738855e-05,9.85317663249461e-06,7.970143923157395e-05,0.0004076791811196065,-0.04758701932385497,0.00010397868734168572
30.0,370.0,8.840299842319691e-06,-2.3539776037179226e-05,-0.0001664093019412934,-0.000769566132333862,-0.06041565993761369,-0.00011640692466259729
30.0,380.0,-2.69449806785058e-05,-4.4659299430337845e-05,-0.0003294114850946127,-0.001558650015723196,-0.048219445620467836,-0.0002598992516508355
30.0,390.0,-3.4757175797110524e-05,-4.901056930930844e-05,-0.00037098495437944427,-0.0017727516748654892,-0.021832906630058647,-0.0002938445455191195
30.0,400.0,-1.786479933116769e-05,-3.84602456704864e-05,-0.0003009812321238175,-0.0014544032888691996,0.0071066945172090865,-0.0002285196484857602
30.0,410.0,1.43996894764089e-05,-1.846903396301036e-05,-0.0001575836206779277,-0.0007822131765130489,0.030024290287009994,-9.899545937968328e-05
30.0,420.0,5.1168415231547316e-05,4.539111394829393e-06,1.2253982734951612e-05,2.1815710234754527e-05,0.04256367092975221,5.244801746189706e-05
30.0,430.0,8.316245755840626e-05,2.5011830818840325e-05,0.00016683416109216837,0.0007591640526903774,0.044098155439280556,0.00018876060053246238
30.0,440.0,0.0001042526329040707,3.9204504966529575e-05,0.00027717827830571056,0.0012907230163888758,0.036541144241651544,0.00028460063672959335
30.0,450.0,0.00011177197503137401,4.539132562048764e-05,0.0003290543489110207,0.001546947031796228,0.023079159205771093,0.00032794418295636706
30.0,460.0,0.0001060344721107005,4.360907036397397e-05,0.00032141337001262356,0.001520870609680696,0.007145512802143532,0.0003185192954663092
30.0,470.0,8.947432001936945e-05,3.517145727003428e-05,0.00026298695343497116,0.0012522635929030357,-0.008261404539459593,0.000264651847958934
30.0,480.0,6.570952910183563e-05,2.213050736463378e-05,0.00016837420163860292,0.0008092255566736431,-0.020933458709565065,0.00017971076770550127
30.0,490.0,3.871571019771257e-05,6.794419930906737e-06,5.4461448041613324e-05,0.00027124508044942125,-0.02955462585496077,7.889731936825763e-05
30.0,500.0,1.219881768680647e-05,-8.644217875373132e-06,-6.239368833775192e-05,-0.00028419737579521214,-0.03363436511609408,-2.324939149062778e-05
30.0,510.0,-1.0812270986230697e-05,-2.235546312126055e-05,-0.00016827968629757107,-0.0007908142944205019,-0.03334826741311433,-0.00011452423673849831
30.0,520.0,-2.8173365814148904e-05,-3.300395734280335e-05,-0.0002528013145064762,-0.0011987006383153583,-0.029343451144946724,-0.00018596249292140822
30.0,530.0,-3.867276904955378e-05,-3.9787541387804145e-05,-0.00030945070525821875,-0.0014762103582412092,-0.02254736713958264,-0.00023212172086317586
30.0,540.0,-4.196503074651221e-05,-4.2408160669844865e-05,-0.00033546173823755855,-0.0016093718113988113,-0.014002454376429416,-0.00025090769142229423
30.0,550.0,-3.843359588091877e-05,-4.099948881700935e-05,-0.00033132581044007203,-0.0015996791071233138,-0.00473691165196948,-0.00024310654099171062
30.0,560.0,-2.9018162862772112e-05,-3.603191517605462e-05,-0.00030012199715692586,-0.0014609818768647656,0.004326539979293202,-0.00021176100007797537
30.0,570.0,-1.503395830387766e-05,-2.8210786633466257e-05,-0.0002467812641031966,-0.00121604089907805,0.012426980762362984,-0.00016149736389664904
30.0,580.0,1.9982146802237693e-06,-1.8379097829122378e-05,-0.00017737047184921822,-0.0008931581923650535,0.01899243429493366,-9.787874257607507e-05
30.0,590.0,2.049954885507816e-05,-7.431700786105613e-06,-9.84517106862997e-05,-0.0005231479747097774,0.02364441371358867,-2.6832662058253746e-05
30.0,600.0,3.895254936201211e-05,3.755204905219199e-06,-1.6547836003682496e-05,-0.00013679837168154108,0.02618635933148785,4.582107366855826e-05
30.0,610.0,5.599048025157814e-05,1.4378020179510646e-05,6.227362233539142e-05,0.00023711496796286705,0.026581644521976,0.00011473302327845727
30.0,620.0,7.045821560950679e-05,2.3743574409237886e-05,0.00013269923757063597,0.0005732652407133864,0.024925882433487884,0.00017527966049864064
30.0,630.0,8.144758073355142e-05,3.129236497405962e-05,0.00019036077136435012,0.0008507037507329039,0.02141707932987417,0.0002237216506584657
30.0,640.0,8.83112025049695e-05,3.660934192592776e-05,0.00023193310583720337,0.0010533488493482451,0.016326359919821766,0.0002572788243884302
30.0,650.0,9.06592136221391e-05,3.942460814312319e-05,0.0002551557232186081,0.0011701120416360252,0.009970948421247846,0.0002741374849367052
30.0,660.0,8.834305684950128e-05,3.960639269410795e-05,0.0002587946826756201,0.0011947404324649088,0.0026905236896591135,0.00027340569397152895
30.0,670.0,8.143026380860393e-05,3.7148482204604436e-05,0.00024256102235542266,0.0011254502426421707,-0.005172563962719552,0.00025503108861493155
30.0,680.0,7.017357598544557e-05,3.215402798794464e-05,0.00020699977298778226,0.0009644181100667399,-0.01328906564541853,0.00021969403841697909
30.0,690.0,5.497720400981627e-05,2.4817346248333614e-05,0.00015336163105701214,0.0007171871837742966,-0.021354757039873783,0.0001686869638112862
30.0,700.0,3.636244924633568e-05,1.540500890152085e-05,8.34671407456728e-05,0.0003920346389151536,-0.02909884349986977,0.00010378854617729175
30.0,800.0,-0.00019734931994317288,-0.00011547422928842046,-0.0009449301411343082,-0.004512894054107708,-0.05753516458008895,-0.000790217906698698
30.0,900.0,-0.0002135526497703777,-0.00013346737148197605,-0.0011819375543497092,-0.005815119500212412,-0.00751085629618607,-0.0009182339696158826
30.0,1000.0,4.319266010904492e-08,-1.5458656625375997e-05,-0.00034608386372822204,-0.0020175989851865007,0.03911025617645522,-0.00011848005089602312
30.0,1100.0,0.00020991901821601442,0.00011060223934148653,0.0006391992971270265,0.0026167773009567754,0.043498556705415956,0.0007445315454709183
30.0,1200.0,0.0002633636579342454,0.00015116966075876095,0.0010274460361836366,0.0045472045858861495,0.017688376824486846,0.0010294809262353319
30.0,1300.0,0.00015394210920261162,9.292658130014143e-05,0.0006496874087064159,0.0029069574434801067,-0.01334041805974457,0.000635103711518593
30.0,1400.0,-4.056696665704177e-05,-2.6521345491927817e-05,-0.00026269860148630874,-0.0012776963223330808,-0.03281181440284598,-0.000191799123232243
30.0,1500.0,-0.00022798815869243383,-0.00015646153719223413,-0.001346673085336153,-0.006330936731166283,-0.0357284271549205,-0.001109889027329064
30.0,1600.0,-0.0003419943740814183,-0.00025654011806902616,-0.0022862688306281996,-0.010768043324326232,-0.02514850739184747,-0.0018425779255094358
30.0,1700.0,-0.00035504018425671724,-0.0003055878021136221,-0.0028884041012757974,-0.013660232705866126,-0.007539385045167746,-0.0022394434960749734
30.0,1800.0,-0.0002753593345032785,-0.0003013951399363238,-0.003091371487404446,-0.014684107489485352,0.01052632448231078,-0.0022765182442527282
30.0,1900.0,-0.0001374314301253621,-0.0002564402504178687,-0.002940900809290988,-0.014016916310459739,0.024096635334339953,-0.0020288353777732472
30.0,2000.0,8.555011406029467e-06,-0.00019265320952449713,-0.0025563641283734622,-0.012183045204149314,0.03041198257197754,-0.0016359892110564653
30.0,2100.0,0.0001056968840308866,-0.00013672437228701048,-0.002098754868567583,-0.009906683844237036,0.028806914284042914,-0.0012709606957951622
30.0,2200.0,9.703824328804456e-05,-0.0001164959095322648,-0.0017450729707936183,-0.00799297962305189,0.020302521658382994,-0.001115959684892414
30.0,2300.0,-7.002742576183028e-05,-0.00015847838308973467,-0.0016699967426098978,-0.007242348311898651,0.00711151991569583,-0.0013456685989382984
30.0,2400.0,-0.00044120433329245743,-0.00028632404225514694,-0.0020340302882595413,-0.008394550897563309,-0.007826687007260838,-0.0021168306701582628
30.0,2500.0,-0.0010541125310879222,-0.0005200305935352394,-0.0029767535067440455,-0.012096385704818986,-0.02123066688576284,-0.003562711371445486
30.0,2600.0,-0.0019380479446318866,-0.0008756614670729703,-0.004613785821891791,-0.018886669728199218,-0.029768697289514357,-0.005791025155873942
30.0,2700.0,-0.0031143427822927713,-0.0013654068099622624,-0.007036280055482247,-0.029193072277905237,-0.030263983333695406,-0.008884163249774193
30.0,2800.0,-0.0045970738257926705,-0.0019978520034596037,-0.010312025319707393,-0.04333654470666965,-0.019827288656179103,-0.01290083579349424
30.0,2900.0,-0.006393941983934777,-0.002778358389401896,-0.014487484024917464,-0.06154021250776255,0.00406680835594832,-0.017878490906135133
30.0,3000.0,-0.00850720564157839,-0.0037094912327178572,-0.019590291682134532,-0.08394053071055274,0.04354591372173112,-0.023836074052726426
