pressure[atm]        = 100
temperature[K]       = 200
energy step[1/cm]    = 14
maximum energy[1/cm] = 7362

Bimolecular-to-bimolecular product energy distributions:
  E, kcal/mol       P1->P2
      23.2503  1.45884e-16  4.52648e-12
      23.1874 -1.75958e-16  -5.4282e-12
      23.1245 -3.10712e-17 -9.52997e-13
      23.0616  2.02678e-16  6.18043e-12
      22.9987  1.26277e-16  3.82832e-12
      22.9358 -3.56965e-17  -1.0759e-12
      22.8729  9.98354e-17  2.99146e-12
        22.81  6.64484e-18  1.97938e-13
      22.7471 -1.01883e-16 -3.01705e-12
      22.6842 -2.69271e-16 -7.92679e-12
      22.6213  2.29129e-16  6.70509e-12
      22.5584  4.91088e-16  1.42854e-11
      22.4955  1.05503e-16  3.05067e-12
      22.4326 -4.93562e-16  -1.4186e-11
      22.3697 -4.70296e-17  -1.3436e-12
      22.3068 -8.98701e-17 -2.55201e-12
      22.2439  3.63593e-16  1.02623e-11
       22.181  4.13917e-16  1.16116e-11
      22.1181 -3.78003e-16 -1.05394e-11
      22.0552  -8.2975e-17 -2.29932e-12
      21.9923  2.48479e-16  6.84327e-12
      21.9294   6.1657e-16   1.6876e-11
      21.8664  2.27526e-16    6.189e-12
      21.8035 -1.49002e-16 -4.02788e-12
      21.7406  -2.0421e-16 -5.48585e-12
      21.6777  6.23336e-16  1.66404e-11
      21.6148 -2.68652e-16 -7.12684e-12
      21.5519  1.98811e-16  5.24085e-12
       21.489 -1.06484e-16 -2.78926e-12
      21.4261 -8.58332e-16 -2.23406e-11
      21.3632   9.3025e-17  2.40582e-12
      21.3003  2.11306e-16  5.42987e-12
      21.2374  1.23354e-16  3.14944e-12
      21.1745  1.34526e-15  3.41257e-11
      21.1116  5.30704e-17  1.33754e-12
      21.0487  2.93586e-16  7.35124e-12
      20.9858  3.04129e-16   7.5656e-12
      20.9229 -1.20992e-15 -2.99014e-11
        20.86 -6.21154e-16   -1.525e-11
      20.7971 -6.08507e-16  -1.4841e-11
      20.7342 -4.10052e-16 -9.93465e-12
      20.6713   7.2838e-18  1.75297e-13
      20.6084  4.73403e-18  1.13173e-13
      20.5455 -1.07682e-15 -2.55705e-11
      20.4826  5.85354e-16  1.38066e-11
      20.4197 -3.29455e-16 -7.71836e-12
      20.3568 -2.17825e-16 -5.06861e-12
      20.2939  6.11474e-16  1.41319e-11
       20.231 -2.28441e-16 -5.24359e-12
      20.1681 -2.11279e-17 -4.81654e-13
      20.1052 -1.30941e-17 -2.96462e-13
      20.0423  1.95181e-15  4.38866e-11
      19.9794 -1.39831e-15 -3.12243e-11
      19.9165   -3.082e-15 -6.83446e-11
      19.8536  1.68551e-15  3.71173e-11
      19.7907  7.04345e-15  1.54025e-10
      19.7278   -2.929e-15 -6.36026e-11
      19.6649 -7.13691e-16 -1.53888e-11
       19.602  2.30668e-15  4.93866e-11
      19.5391 -5.81069e-15 -1.23528e-10
      19.4762  3.43073e-15  7.24151e-11
      19.4133  2.56587e-15  5.37737e-11
      19.3504 -1.01465e-15 -2.11122e-11
      19.2875 -1.22936e-15 -2.53959e-11
      19.2246 -1.14572e-15 -2.34974e-11
      19.1617 -1.67963e-15 -3.41977e-11
      19.0988 -1.37989e-15 -2.78906e-11
      19.0359  9.19692e-16  1.84532e-11
       18.973 -2.54875e-15 -5.07645e-11
      18.9101  3.28185e-15  6.48847e-11
      18.8472 -3.75494e-15 -7.36891e-11
      18.7843 -4.79044e-15 -9.33126e-11
      18.7214 -4.68463e-16 -9.05714e-12
      18.6585 -2.34964e-15 -4.50876e-11
      18.5956    5.206e-16  9.91485e-12
      18.5327  5.18767e-15  9.80546e-11
      18.4698 -3.72354e-15 -6.98478e-11
      18.4069  7.35506e-15  1.36921e-10
       18.344  4.43344e-15  8.19026e-11
      18.2811  1.74794e-16  3.20436e-12
      18.2182  5.38471e-15  9.79536e-11
      18.1553 -4.43923e-15   -8.013e-11
      18.0924 -5.85604e-16 -1.04883e-11
      18.0295 -1.39825e-15 -2.48475e-11
      17.9666 -8.52942e-16 -1.50383e-11
      17.9037 -7.40765e-16 -1.29577e-11
      17.8408 -1.01681e-15 -1.76457e-11
      17.7779 -8.47805e-15 -1.45958e-10
       17.715 -1.79664e-15 -3.06838e-11
      17.6521  -4.4682e-15 -7.56974e-11
      17.5892 -7.75863e-15 -1.30381e-10
      17.5263  3.58388e-15  5.97372e-11
      17.4634   4.6746e-15  7.72821e-11
      17.4005 -1.99307e-15   -3.268e-11
      17.3376 -7.05799e-15 -1.14775e-10
      17.2747 -6.19272e-15 -9.98696e-11
      17.2118 -3.64094e-15 -5.82283e-11
      17.1489   7.9569e-15  1.26187e-10
       17.086  7.60324e-15  1.19564e-10
      17.0231  6.52598e-15  1.01757e-10
      16.9602 -1.43396e-14 -2.21694e-10
      16.8973  1.91768e-14  2.93953e-10
      16.8344 -3.60742e-14  -5.4823e-10
      16.7715  8.93473e-15  1.34616e-10
      16.7086   2.2282e-15  3.32816e-11
      16.6457  2.12624e-14  3.14831e-10
      16.5828   1.0003e-14  1.46824e-10
      16.5199  7.91129e-15  1.15105e-10
       16.457 -1.05681e-14 -1.52409e-10
      16.3941 -8.50366e-15 -1.21553e-10
      16.3312 -2.12223e-14 -3.00667e-10
      16.2683  6.68869e-15  9.39176e-11
      16.2054  7.72032e-16  1.07433e-11
      16.1425 -8.71212e-15 -1.20144e-10
      16.0796  1.09193e-14  1.49222e-10
      16.0167  3.57299e-14  4.83847e-10
      15.9538  2.69605e-14  3.61764e-10
      15.8909  4.37406e-15  5.81542e-11
       15.828    2.536e-14   3.3406e-10
      15.7651  2.22736e-14  2.90688e-10
      15.7022  5.08398e-14  6.57323e-10
      15.6393  9.18486e-15  1.17643e-10
      15.5764  2.19173e-14  2.78087e-10
      15.5135 -2.44627e-14 -3.07452e-10
      15.4506 -2.22465e-14 -2.76947e-10
      15.3877 -1.32904e-14 -1.63875e-10
      15.3248  2.05638e-14  2.51132e-10
      15.2619 -1.92917e-15 -2.33331e-11
       15.199  2.96215e-15   3.5481e-11
      15.1361  2.52515e-14  2.99534e-10
      15.0732 -2.64706e-14 -3.10938e-10
      15.0103  1.09355e-14  1.27198e-10
      14.9474  7.13978e-15  8.22322e-11
      14.8845   1.5435e-14  1.76018e-10
      14.8216  2.24278e-15  2.53228e-11
      14.7587  6.19344e-16  6.92324e-12
      14.6958  4.60352e-15  5.09445e-11
      14.6329 -2.74312e-14  -3.0051e-10
        14.57  1.29062e-14  1.39957e-10
      14.5071  6.18878e-14  6.64296e-10
      14.4442  1.61748e-15  1.71844e-11
      14.3813 -6.93992e-15 -7.29731e-11
      14.3184 -8.83069e-14 -9.18949e-10
      14.2555 -6.38346e-15 -6.57379e-11
      14.1926 -3.74395e-14 -3.81528e-10
      14.1297  9.87657e-14  9.95889e-10
      14.0668 -3.26713e-14  -3.2595e-10
      14.0039  1.19678e-14  1.18127e-10
       13.941 -4.04688e-14 -3.95161e-10
      13.8781  2.55501e-13  2.46794e-09
      13.8152  1.11742e-13  1.06762e-09
      13.7523 -9.20158e-14 -8.69541e-10
      13.6894 -1.48931e-13 -1.39191e-09
      13.6265  1.83743e-14  1.69825e-10
      13.5636 -2.25139e-13 -2.05769e-09
      13.5007  -1.1235e-13 -1.01534e-09
      13.4378  -7.6161e-14 -6.80532e-10
      13.3749 -2.12493e-13 -1.87719e-09
       13.312 -1.70746e-13 -1.49119e-09
      13.2491  9.78884e-14  8.45082e-10
      13.1862  1.79295e-13  1.52998e-09
      13.1233 -2.57454e-14 -2.17137e-10
      13.0604  1.40687e-13  1.17266e-09
      12.9975  4.48042e-13   3.6905e-09
      12.9346  1.51638e-13   1.2342e-09
      12.8717 -1.59414e-13 -1.28198e-09
      12.8088 -2.27674e-14 -1.80888e-10
      12.7459  3.18092e-13  2.49664e-09
       12.683 -1.68745e-13 -1.30829e-09
      12.6201  1.18198e-13  9.05132e-10
      12.5572 -3.36718e-13  -2.5466e-09
      12.4943 -7.36986e-14 -5.50429e-10
      12.4314 -3.64775e-14 -2.69012e-10
      12.3685 -2.58727e-14 -1.88387e-10
      12.3056  2.53884e-13  1.82499e-09
      12.2427   9.9653e-13  7.07117e-09
      12.1798 -4.75636e-13 -3.33124e-09
      12.1169  1.69778e-14  1.17355e-10
       12.054  -2.8462e-13  -1.9415e-09
      11.9911  5.66807e-14  3.81519e-10
      11.9282 -1.21685e-13 -8.08147e-10
      11.8653 -6.45231e-13  -4.2277e-09
      11.8024   8.6853e-13    5.614e-09
      11.7395 -7.39792e-14 -4.71694e-10
      11.6766 -5.03514e-13 -3.16658e-09
      11.6137  8.76464e-13  5.43633e-09
      11.5508  2.16889e-13  1.32668e-09
      11.4879  7.82758e-13  4.72145e-09
       11.425  1.33284e-12  7.92696e-09
      11.3621 -2.83384e-13 -1.66167e-09
      11.2992   3.0976e-13  1.79059e-09
      11.2363  1.02914e-13  5.86415e-10
      11.1734  1.31386e-13    7.379e-10
      11.1105 -4.25929e-13 -2.35755e-09
      11.0476 -4.89592e-15 -2.67049e-11
      10.9847  1.06761e-13  5.73793e-10
      10.9218  9.73656e-13  5.15571e-09
      10.8589 -1.35316e-12  -7.0587e-09
       10.796  5.39654e-13  2.77291e-09
      10.7331 -3.33144e-13 -1.68596e-09
      10.6702  8.96797e-13  4.46944e-09
      10.6073 -1.65179e-12 -8.10603e-09
      10.5444  1.16023e-12  5.60584e-09
      10.4815 -2.60894e-13 -1.24094e-09
      10.4186 -1.70449e-12 -7.98023e-09
      10.3557  -2.3107e-12 -1.06475e-08
      10.2928  3.19063e-13  1.44681e-09
      10.2299 -1.35013e-12 -6.02399e-09
       10.167 -5.19699e-13 -2.28128e-09
      10.1041 -1.19526e-12  -5.1613e-09
      10.0412  -8.3739e-13 -3.55665e-09
      9.97828   1.5584e-12  6.50964e-09
      9.91538  1.57127e-12  6.45414e-09
      9.85248 -1.43005e-12  -5.7755e-09
      9.78958 -1.26904e-12 -5.03855e-09
      9.72668  5.85945e-13  2.28671e-09
      9.66378  1.13852e-12  4.36668e-09
      9.60088  6.16736e-14  2.32431e-10
      9.53798 -9.03215e-13 -3.34422e-09
      9.47508 -9.90069e-14 -3.60081e-10
      9.41218 -1.25375e-13 -4.47816e-10
      9.34928  2.27886e-14  7.99256e-11
      9.28638 -4.78209e-14 -1.64657e-10
      9.22348  1.48872e-14  5.03132e-11
      9.16058  3.70721e-14  1.22951e-10
      9.09768  3.30254e-12  1.07461e-08
      9.03478 -5.25804e-12  -1.6782e-08
      8.97188   -1.068e-12 -3.34273e-09
      8.90898  1.96773e-12  6.03798e-09
      8.84608 -3.44908e-12 -1.03732e-08
      8.78318 -8.44167e-12 -2.48768e-08
      8.72028 -6.82984e-12  -1.9716e-08
      8.65738  1.35431e-12  3.82873e-09
      8.59448 -1.28633e-12 -3.56045e-09
      8.53158  2.89514e-12  7.84377e-09
      8.46867  1.01968e-11  2.70343e-08
      8.40577  3.13862e-12    8.141e-09
      8.34287  5.18656e-12  1.31584e-08
      8.27997 -9.94927e-12 -2.46831e-08
      8.21707   2.7347e-12  6.63278e-09
      8.15417  5.82915e-13  1.38184e-09
      8.09127  2.49516e-12  5.77963e-09
      8.02837 -5.64276e-12 -1.27679e-08
      7.96547   -9.016e-12 -1.99229e-08
      7.90257  6.98108e-12  1.50608e-08
      7.83967 -2.40293e-12 -5.05977e-09
      7.77677  2.39933e-13  4.92961e-10
      7.71387  -3.6876e-13 -7.39054e-10
      7.65097  5.81716e-12   1.1369e-08
      7.58807  8.25399e-12  1.57261e-08
      7.52517 -3.01245e-12 -5.59341e-09
      7.46227  6.32191e-12  1.14355e-08
      7.39937 -1.87673e-11 -3.30599e-08
      7.33647  7.42508e-12  1.27329e-08
      7.27357 -6.53723e-12 -1.09088e-08
      7.21067 -2.09333e-12 -3.39789e-09
      7.14777  3.10491e-12  4.90057e-09
      7.08487  -8.1143e-13  -1.2448e-09
      7.02197 -1.19903e-12 -1.78714e-09
      6.95907  2.79867e-12  4.05127e-09
      6.89617 -1.97984e-11 -2.78235e-08
      6.83327 -2.88665e-11 -3.93682e-08
      6.77037 -1.55385e-11 -2.05568e-08
      6.70746   8.9228e-12  1.14468e-08
      6.64456 -1.29077e-11 -1.60509e-08
      6.58166  2.12538e-11  2.56084e-08
      6.51876  3.75932e-12  4.38702e-09
      6.45586 -1.08468e-11 -1.22544e-08
      6.39296 -7.70428e-12 -8.42283e-09
      6.33006 -1.84638e-11 -1.95246e-08
      6.26716 -1.58366e-11 -1.61901e-08
      6.20426 -1.43702e-11 -1.41959e-08
      6.14136  -1.5618e-11 -1.49011e-08
      6.07846  4.99411e-11  4.59947e-08
      6.01556  2.86989e-11  2.54997e-08
      5.95266  1.33399e-12  1.14286e-09
      5.88976  3.92954e-12   3.2441e-09
      5.82686 -3.21852e-11 -2.55892e-08
      5.76396 -2.66279e-11 -2.03755e-08
      5.70106 -4.53474e-11 -3.33742e-08
      5.63816  -9.7577e-12 -6.90236e-09
      5.57526  3.11079e-11  2.11351e-08
      5.51236  8.59918e-11  5.60738e-08
      5.44946  2.23859e-10  1.39997e-07
      5.38656  4.07246e-10  2.44062e-07
      5.32366  7.00891e-10    4.022e-07
      5.26076  1.03757e-09  5.69634e-07
      5.19786  1.47553e-09   7.7435e-07
      5.13496  2.17784e-09  1.09155e-06
      5.07206   2.9699e-09  1.42037e-06
      5.00916  4.14485e-09  1.88999e-06
      4.94626  5.59935e-09  2.43237e-06
      4.88335  7.39611e-09  3.05829e-06
      4.82045  9.94936e-09  3.91276e-06
      4.75755  1.32055e-08  4.93487e-06
      4.69465  1.75011e-08  6.20904e-06
      4.63175  2.29327e-08  7.71698e-06
      4.56885    3.005e-08  9.58196e-06
      4.50595  3.91045e-08  1.18038e-05
      4.44305  5.05202e-08  1.44214e-05
      4.38015  6.58597e-08  1.77609e-05
      4.31725  8.55176e-08  2.17682e-05
      4.25435  1.10813e-07  2.66014e-05
      4.19145  1.42986e-07  3.23419e-05
      4.12855  1.83927e-07  3.91632e-05
      4.06565  2.35223e-07  4.71044e-05
      4.00275  3.02419e-07  5.68999e-05
      3.93985  3.88116e-07  6.85393e-05
      3.87695  5.00064e-07  8.27981e-05
      3.81405  6.43465e-07  9.97837e-05
      3.75115  8.26168e-07  0.000119853
      3.68825  1.05784e-06  0.000143398
      3.62535  1.34922e-06  0.000170704
      3.56245   1.7334e-06  0.000204499
      3.49955  2.22072e-06  0.000244085
      3.43665  2.84059e-06  0.000290628
      3.37375  3.62743e-06  0.000345195
      3.31085  4.62208e-06  0.000408905
      3.24795  5.87366e-06  0.000482855
      3.18505  7.42844e-06  0.000567195
      3.12214  9.33641e-06  0.000661833
      3.05924  1.19723e-05  0.000787569
      2.99634  1.53299e-05  0.000935408
      2.93344  1.95965e-05   0.00110868
      2.87054  2.50017e-05   0.00131092
      2.80764  3.18127e-05   0.00154525
      2.74474  4.01184e-05   0.00180446
      2.68184  5.13459e-05   0.00213763
      2.61894  6.56165e-05   0.00252742
      2.55604  8.37011e-05   0.00298162
      2.49314   0.00010655   0.00350877
      2.43024  0.000135314   0.00411766
      2.36734  0.000171341   0.00481619
      2.30444  0.000215972   0.00560547
      2.24154  0.000270746   0.00648611
      2.17864  0.000343916   0.00760166
      2.11574  0.000435703   0.00888203
      2.05284  0.000550226     0.010341
      1.98994  0.000691713    0.0119803
      1.92704  0.000859352    0.0137105
      1.86414   0.00108974     0.016009
      1.80124   0.00137803     0.018633
      1.73834   0.00173709    0.0216081
      1.67544   0.00218175    0.0249558
      1.61254   0.00272843    0.0286861
      1.54964   0.00339302    0.0327779
      1.48674   0.00417841    0.0370786
      1.42384    0.0050477    0.0411385
      1.36093   0.00636537     0.047644
      1.29803   0.00810191    0.0557013
      1.23513    0.0102866    0.0649828
      1.17223      0.01302    0.0756219
      1.10933    0.0164039    0.0876607
      1.04643    0.0203641     0.100164
     0.983533    0.0257866     0.116804
     0.920632    0.0332357      0.13874
     0.857732    0.0428025     0.164663
     0.794832    0.0550745      0.19509
     0.731931    0.0707963     0.230695
     0.669031    0.0909083      0.27221
     0.606131     0.116595     0.320413
      0.54323      0.14934     0.376104
      0.48033     0.190998     0.440054
      0.41743      0.24387     0.512926
     0.354529     0.310799     0.595132
     0.291629     0.395265     0.686555
     0.228729     0.501494     0.785975
     0.165828     0.634537     0.889533
     0.102928     0.800149     0.984871
    0.0400275            1            1

pressure[atm]        = 100
temperature[K]       = 320
energy step[1/cm]    = 22
maximum energy[1/cm] = 10698

Bimolecular-to-bimolecular product energy distributions:
  E, kcal/mol       P1->P2
      30.5867  7.51496e-13
      30.5238  8.16701e-13
      30.4609  8.87541e-13
       30.398  9.64497e-13
      30.3351   1.0481e-12
      30.2722  1.13891e-12
      30.2093  1.23756e-12
      30.1464  1.34472e-12
      30.0835  1.46111e-12
      30.0206  1.58753e-12
      29.9577  1.72485e-12
      29.8948  1.87398e-12
      29.8319  2.03595e-12
       29.769  2.21186e-12
      29.7061   2.4029e-12
      29.6432  2.61036e-12
      29.5803  2.83565e-12
      29.5174  3.08029e-12
      29.4545  3.34594e-12
      29.3916   3.6344e-12
      29.3287  3.94761e-12
      29.2658  4.28768e-12
      29.2029  4.65691e-12
        29.14  5.05778e-12
      29.0771  5.49299e-12
      29.0142  5.96548e-12
      28.9513  6.47841e-12
      28.8884  7.03523e-12
      28.8255  7.63968e-12
      28.7626   8.2958e-12
      28.6997    9.008e-12
      28.6368  9.78104e-12
      28.5739  1.06201e-11
       28.511  1.15308e-11
      28.4481  1.25191e-11
      28.3852  1.35918e-11
      28.3223  1.47559e-11
      28.2594  1.60192e-11
      28.1965  1.73901e-11
      28.1336  1.88777e-11
      28.0707   2.0492e-11
      28.0078  2.22435e-11
      27.9449   2.4144e-11
       27.882   2.6206e-11
      27.8191  2.84432e-11
      27.7562  3.08703e-11
      27.6933  3.35035e-11
      27.6304  3.63601e-11
      27.5675   3.9459e-11
      27.5046  4.28205e-11
      27.4417  4.64669e-11
      27.3788   5.0422e-11
      27.3159   5.4712e-11
       27.253   5.9365e-11
      27.1901  6.44115e-11
      27.1272  6.98847e-11
      27.0643  7.58203e-11
      27.0014  8.22572e-11
      26.9385  8.92376e-11
      26.8756  9.68069e-11
      26.8127  1.05015e-10
      26.7498  1.13914e-10
      26.6869  1.23564e-10
       26.624  1.34026e-10
      26.5611  1.45369e-10
      26.4982  1.57666e-10
      26.4353  1.70998e-10
      26.3724   1.8545e-10
      26.3095  2.01116e-10
      26.2466  2.18098e-10
      26.1837  2.36505e-10
      26.1208  2.56456e-10
      26.0579  2.78081e-10
       25.995  3.01517e-10
      25.9321  3.26917e-10
      25.8692  3.54443e-10
      25.8063  3.84273e-10
      25.7434  4.16597e-10
      25.6805  4.51624e-10
      25.6176  4.89577e-10
      25.5547    5.307e-10
      25.4918  5.75254e-10
      25.4289  6.23526e-10
       25.366  6.75822e-10
      25.3031  7.32476e-10
      25.2402  7.93849e-10
      25.1773   8.6033e-10
      25.1144  9.32343e-10
      25.0515  1.01034e-09
      24.9886  1.09483e-09
      24.9257  1.18633e-09
      24.8628  1.28542e-09
      24.7999  1.39274e-09
       24.737  1.50896e-09
      24.6741  1.63481e-09
      24.6112  1.77108e-09
      24.5483  1.91864e-09
      24.4854   2.0784e-09
      24.4225  2.25138e-09
      24.3596  2.43865e-09
      24.2967  2.64138e-09
      24.2338  2.86086e-09
      24.1709  3.09843e-09
       24.108   3.3556e-09
      24.0451  3.63396e-09
      23.9822  3.93524e-09
      23.9193  4.26132e-09
      23.8564  4.61422e-09
      23.7935  4.99612e-09
      23.7306  5.40941e-09
      23.6677  5.85662e-09
      23.6048  6.34053e-09
      23.5419  6.86412e-09
       23.479  7.43063e-09
      23.4161  8.04352e-09
      23.3532  8.70659e-09
      23.2903  9.42388e-09
      23.2274  1.01998e-08
      23.1645  1.10391e-08
      23.1016   1.1947e-08
      23.0387  1.29289e-08
      22.9758  1.39909e-08
      22.9129  1.51394e-08
        22.85  1.63814e-08
      22.7871  1.77245e-08
      22.7242  1.91768e-08
      22.6613  2.07471e-08
      22.5984  2.24449e-08
      22.5355  2.42806e-08
      22.4726  2.62651e-08
      22.4097  2.84104e-08
      22.3468  3.07295e-08
      22.2839  3.32362e-08
       22.221  3.59457e-08
      22.1581  3.88742e-08
      22.0952  4.20391e-08
      22.0323  4.54595e-08
      21.9694  4.91557e-08
      21.9065  5.31498e-08
      21.8436  5.74655e-08
      21.7807  6.21285e-08
      21.7178  6.71665e-08
      21.6549  7.26092e-08
       21.592   7.8489e-08
      21.5291  8.48405e-08
      21.4662  9.17013e-08
      21.4033  9.91116e-08
      21.3404  1.07115e-07
      21.2775  1.15759e-07
      21.2146  1.25093e-07
      21.1517  1.35174e-07
      21.0888  1.46058e-07
      21.0259  1.57811e-07
       20.963  1.70499e-07
      20.9001  1.84199e-07
      20.8372  1.98987e-07
      20.7743  2.14952e-07
      20.7114  2.32184e-07
      20.6485  2.50784e-07
      20.5856  2.70858e-07
      20.5227  2.92523e-07
      20.4598  3.15903e-07
      20.3969  3.41132e-07
       20.334  3.68355e-07
      20.2711  3.97727e-07
      20.2082  4.29416e-07
      20.1453  4.63603e-07
      20.0824  5.00482e-07
      20.0195  5.40264e-07
      19.9566  5.83172e-07
      19.8937  6.29451e-07
      19.8308  6.79361e-07
      19.7679  7.33184e-07
       19.705  7.91224e-07
      19.6421  8.53805e-07
      19.5792  9.21279e-07
      19.5163  9.94024e-07
      19.4534  1.07245e-06
      19.3905  1.15698e-06
      19.3276   1.2481e-06
      19.2647  1.34631e-06
      19.2018  1.45216e-06
      19.1389  1.56623e-06
       19.076  1.68915e-06
      19.0131  1.82159e-06
      18.9502  1.96429e-06
      18.8873  2.11803e-06
      18.8244  2.28365e-06
      18.7615  2.46206e-06
      18.6986  2.65422e-06
      18.6357  2.86119e-06
      18.5728  3.08409e-06
      18.5099  3.32413e-06
       18.447   3.5826e-06
      18.3841  3.86089e-06
      18.3212  4.16052e-06
      18.2583  4.48308e-06
      18.1954  4.83031e-06
      18.1325  5.20406e-06
      18.0696  5.60633e-06
      18.0067  6.03926e-06
      17.9438  6.50515e-06
      17.8809  7.00647e-06
       17.818  7.54586e-06
      17.7551  8.12618e-06
      17.6922  8.75048e-06
      17.6293  9.42203e-06
      17.5664  1.01444e-05
      17.5035  1.09212e-05
      17.4406  1.17567e-05
      17.3777  1.26551e-05
      17.3148  1.36211e-05
      17.2519  1.46598e-05
       17.189  1.57763e-05
      17.1261  1.69766e-05
      17.0632  1.82668e-05
      17.0002  1.96534e-05
      16.9373  2.11436e-05
      16.8744  2.27449e-05
      16.8115  2.44655e-05
      16.7486  2.63141e-05
      16.6857  2.83001e-05
      16.6228  3.04334e-05
      16.5599  3.27247e-05
       16.497  3.51856e-05
      16.4341  3.78283e-05
      16.3712   4.0666e-05
      16.3083  4.37128e-05
      16.2454  4.69838e-05
      16.1825  5.04951e-05
      16.1196   5.4264e-05
      16.0567  5.83089e-05
      15.9938  6.26498e-05
      15.9309  6.73077e-05
       15.868  7.23052e-05
      15.8051  7.76667e-05
      15.7422  8.34179e-05
      15.6793  8.95866e-05
      15.6164  9.62023e-05
      15.5535  0.000103297
      15.4906  0.000110904
      15.4277  0.000119059
      15.3648  0.000127802
      15.3019  0.000137173
       15.239  0.000147217
      15.1761   0.00015798
      15.1132  0.000169512
      15.0503  0.000181868
      14.9874  0.000195105
      14.9245  0.000209283
      14.8616  0.000224468
      14.7987   0.00024073
      14.7358  0.000258141
      14.6729  0.000276783
        14.61  0.000296738
      14.5471  0.000318098
      14.4842  0.000340957
      14.4213  0.000365418
      14.3584  0.000391591
      14.2955  0.000419591
      14.2326  0.000449542
      14.1697  0.000481576
      14.1068  0.000515832
      14.0439  0.000552462
       13.981  0.000591623
      13.9181  0.000633485
      13.8552  0.000678228
      13.7923  0.000726045
      13.7294  0.000777138
      13.6665  0.000831726
      13.6036  0.000890038
      13.5407  0.000952321
      13.4778   0.00101884
      13.4149   0.00108986
       13.352   0.00116568
      13.2891   0.00124662
      13.2262   0.00133301
      13.1633    0.0014252
      13.1004   0.00152356
      13.0375    0.0016285
      12.9746   0.00174043
      12.9117    0.0018598
      12.8488   0.00198708
      12.7859   0.00212278
       12.723   0.00226744
      12.6601   0.00242161
      12.5972   0.00258589
      12.5343   0.00276091
      12.4714   0.00294735
      12.4085   0.00314592
      12.3456   0.00335736
      12.2827   0.00358248
      12.2198    0.0038221
      12.1569   0.00407711
       12.094   0.00434845
      12.0311   0.00463712
      11.9682   0.00494415
      11.9053   0.00527065
      11.8424   0.00561779
      11.7795   0.00598678
      11.7166   0.00637892
      11.6537   0.00679558
      11.5908   0.00723819
      11.5279   0.00770827
       11.465    0.0082074
      11.4021   0.00873727
      11.3392   0.00929964
      11.2763   0.00989636
      11.2134    0.0105294
      11.1505    0.0112008
      11.0876    0.0119126
      11.0247    0.0126673
      10.9618     0.013467
      10.8989    0.0143144
       10.836     0.015212
      10.7731    0.0161626
      10.7102     0.017169
      10.6473    0.0182342
      10.5844    0.0193614
      10.5215    0.0205538
      10.4586    0.0218149
      10.3957    0.0231484
      10.3328    0.0245578
      10.2699    0.0260472
       10.207    0.0276207
      10.1441    0.0292826
      10.0812    0.0310372
      10.0183    0.0328893
      9.95541    0.0348437
      9.89251    0.0369053
      9.82961    0.0390796
      9.76671    0.0413719
      9.70381    0.0437879
      9.64091    0.0463334
      9.57801    0.0490146
      9.51511    0.0518378
      9.45221    0.0548095
      9.38931    0.0579365
      9.32641    0.0612259
      9.26351    0.0646847
      9.20061    0.0683206
      9.13771    0.0721411
      9.07481    0.0761541
      9.01191    0.0803678
        8.949    0.0847905
       8.8861    0.0894306
       8.8232    0.0942969
       8.7603    0.0993982
       8.6974     0.104744
       8.6345     0.110342
       8.5716     0.116203
       8.5087     0.122336
       8.4458      0.12875
       8.3829     0.135455
         8.32      0.14246
       8.2571     0.149774
       8.1942     0.157408
       8.1313     0.165369
       8.0684     0.173667
       8.0055     0.182311
       7.9426      0.19131
       7.8797      0.20067
       7.8168       0.2104
       7.7539     0.220508
        7.691     0.230998
       7.6281     0.241879
       7.5652     0.253153
       7.5023     0.264826
       7.4394     0.276901
       7.3765      0.28938
       7.3136     0.302264
       7.2507     0.315554
      7.18779     0.329248
      7.12489     0.343342
      7.06199     0.357833
      6.99909     0.372715
      6.93619      0.38798
      6.87329     0.403618
      6.81039     0.419618
      6.74749     0.435967
      6.68459      0.45265
      6.62169     0.469649
      6.55879     0.486943
      6.49589     0.504513
      6.43299     0.522332
      6.37009     0.540376
      6.30719     0.558615
      6.24429     0.577019
      6.18139     0.595554
      6.11849     0.614186
      6.05559     0.632877
      5.99269     0.651588
      5.92979     0.670277
      5.86689     0.688902
      5.80399     0.707419
      5.74109     0.725781
      5.67819     0.743941
      5.61529      0.76185
      5.55239     0.779461
      5.48949     0.796723
      5.42658     0.813586
      5.36368     0.830001
      5.30078     0.845919
      5.23788      0.86129
      5.17498     0.876066
      5.11208     0.890201
      5.04918      0.90365
      4.98628      0.91637
      4.92338     0.928318
      4.86048     0.939456
      4.79758     0.949747
      4.73468     0.959158
      4.67178     0.967657
      4.60888     0.975215
      4.54598     0.981807
      4.48308      0.98741
      4.42018     0.992004
      4.35728     0.995572
      4.29438     0.998101
      4.23148      0.99958
      4.16858            1
      4.10568     0.999357
      4.04278      0.99765
      3.97988     0.994878
      3.91698     0.991045
      3.85408     0.986156
      3.79118     0.980219
      3.72828     0.973245
      3.66538     0.965245
      3.60247     0.956234
      3.53957     0.946227
      3.47667     0.935246
      3.41377     0.923311
      3.35087     0.910441
      3.28797     0.896658
      3.22507     0.881983
      3.16217     0.866446
      3.09927     0.850075
      3.03637     0.832904
      2.97347     0.814968
      2.91057       0.7963
      2.84767     0.776938
      2.78477     0.756922
